,Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,28 December 2012,Al_The_Strange,10," ""The world is not in your book and maps. It's out there!""
","Ten years ago, I laid eyes on Peter Jackson's Lord of the Rings: The Fellowship of the Ring, and instantly fell in love. I realized pretty quickly that it was the perfect combination of style and substance: a film so loaded with story and detail, but also had enough style and action to make the experience truly epic. This experience would only be supplanted by The Two Towers and The Return of the King, the latter of which has taken its place as my personal number-one favorite movie.",/review/rw2727129/?ref_=tt_urv
11,18 October 2022,Reviewer746,5," Why Does it Fail?
","With nearly the same creative team behind the masterfully made Lord of the Rings trilogy, why did The Hobbit trilogy fall so flat for most viewers? Was it merely that the bar had been set too high by LOTR? Here are the most plausible reasons I can come up with.",/review/rw8619316/?ref_=tt_urv
12,16 December 2012,dlpburke,1," Yeahhhh! Graphics! Action scenes! AWESOOOME!
","Let's kick off with the score I've given it. 5/10. That's for the reasonable job with the comedy, design, and things not related to story and pacing (with the exception of Gollum and the cave scene). I am tired of saying ""The graphics are great, but..."" I have rated it 1 here to reduce the average in order to reflect reality and not the fanboy love-in.",/review/rw2720654/?ref_=tt_urv
13,13 December 2012,markdroulston,4," An unexpected disappointment
","""All great stories deserve a little embellishment."" So says Gandalf the Grey (Ian McKellen) in the most telling line in The Hobbit: An Unexpected Journey, Peter Jackson's return to the world of JRR Tolkien. It's a line that clearly outlines Jackson and his co-writers' intentions, yet it comes off as a veiled apology, as if the film-making team knew that what they have created is going to be problematic for die-hard Middle Earth fans. Sadly, Jackson's new film doesn't come close to silencing the skeptics like his Lord of the Rings films did, and is actually more ill-conceived than expected.",/review/rw2719215/?ref_=tt_urv
14,21 December 2012,Likes_Ninjas90,4," A deliberately inflated work of fanfare, with eyes drawn acutely towards the box office
","This is the first of three films Peter Jackson has made to adapt J.R.R. Tolkien's prequel to Lord of the Rings. An elderly Bilbo Baggins writes to Frodo about the land of Erebor, where the Dwarf King Thror lost his land and prosperity to the dragon Smaug. Bilbo then recalls the earlier years of his life (played by Martin Freeman), where he's timid and lost his sense of adventure. Bilbo's complacency is questioned by the wizard Gandalf (Ian McKellen), who secretly arranges for a meeting to be held in the hobbit's house. One evening Bilbo is interrupted by thirteen dwarfs who invite themselves inside. He's told these dwarfs are in search of a home but need a burglar who can accompany them to the mountain where Smaug is and take back their land and treasure. Initially reluctant, Bilbo trails after the unit but this does little to impress Thorin (Richard Armitage), the dwarf leader and grandson of Thror, who doubts the hobbit's commitment. ",/review/rw2723154/?ref_=tt_urv
15,29 November 2017,Platypuschow,7," The Hobbit An Unexpected Journey: Like Lord Of The Rings, if Lord Of The Rings was written by grade schoolers
","Now don't get me wrong from the summary, I did enjoy The Hobbit. I enjoyed it in fact more than I expected to especially since I delayed watching them because of certain fears and frustrations I had regarding it.",/review/rw3870606/?ref_=tt_urv
16,2 January 2013,JohnWelles,9," Let the Magic Begin...
","""The Hobbit: An Unexpected Journey"" simultaneously takes director Peter Jackson in two different directions. While at first glance it may seem that he is travelling over familiar ground, again tackling the fantastical world of J.R.R. Tolkien's Middle Earth after his vast and Academy Award wining ""The Lord of the Rings"" trilogy (2001 – 2003), he is actually experimenting with cinema itself.",/review/rw2729704/?ref_=tt_urv
17,19 December 2012,Theo Robertson,7," Familiarity Breeds Contempt
","I absolutely adored LORD OF THE RINGS especially the first film Fellowship Of The Ring and when it was announced THE HOBBIT was going to be turned in to a film I looked forward . Part of the reason I enjoyed LOTR is probably down to the fact I'd never read Tolkien . One point that did cause slight reservations for me is that people who had read THE HOBBIT commentated that there wasn't enough material there for a film trilogy . When the An Unexpected Journey was ready for release it was announced that its running time came to 168 minutes . Added to this director Peter Jackson seemed to have a problem with narrative drive in KING KONG and this got minor alarm bells running in my head . Was this going to be an overblown , overlong fiasco ?",/review/rw2722043/?ref_=tt_urv
18,14 December 2012,billygoat1071,9," A Tremendous Introduction
","The Lord of the Rings has been a timeless epic classic that is hard for other fantasy, Tolkien wannabe movies to capture its magic and so far, director Peter Jackson is probably the only one who can capture it. The Hobbit: An Unexpected Journey is the first part of a split trilogy of its prequel. Though, J.R.R. Tolkien's book is not really that long for a split and the film is even a lot longer as the story's introduction. The result of the movie is it's rather too long and a bit slow but the experience is still worth it. With its spectacular visuals and grand scale, it's all pretty exciting. Despite of its stretch, the film's genuinely unique enjoyment made this easily one of the best blockbusters of the year.",/review/rw2719351/?ref_=tt_urv
19,11 December 2012,dfranzen70,9," Fits perfectly within the LOTR universe
","A shortish book is drawn out to not one but three full-length feature films, the better to flesh out characters who need, uh, fleshing, and the better to tell every bit of the tale. This is the story of Bilbo Baggins, who makes his first appearance as a young lad in Peter Jackson's The Hobbit: An Unexpected Journey.",/review/rw2718330/?ref_=tt_urv
20,13 December 2012,gorbadoc25,6," An Unexpected Disappointment
","I was convinced the (many) criticisms I read beforehand were exaggerated and wouldn't bother me. To my surprise, quite some criticisms seemed justified in the end ...",/review/rw2718922/?ref_=tt_urv
21,13 December 2012,Munin75,9," The rather numerous negative professional reviews almost made me lose hope. Turns out they were wrong. The Hobbit is a fantastic film.
","First of all, let me first say that while I enjoyed the LOTR trilogy, and admired the directorial and technical greatness of it, I'm no LOTR fanboy, and I also recognize its flaws. I'm saying this so that one understands that I'm not the type of person who will blindly speak greatly of any film of the Tolkien/Jackson series if I don't feel it deserves it.",/review/rw2718914/?ref_=tt_urv
22,26 August 2020,nicorip22,10," Not lord of the rings
",The quality of this movies is way low in comparison with the lord of the rings that is the ugly truth but if you really are a fan of Tolkien i think you will enjoy this story anyway.,/review/rw6029093/?ref_=tt_urv
23,7 August 2013,SnoopyStyle,7," too long
",This was too long... way too long. There is no reason to extend the movie to this length. The only reason I could see is that Peter Jackson doesn't have anybody who could say no to him. The pacing drags way too much in too many places. He tries desperately to add whimsy to this movie. However the slow pace and the hokey characterization really causes a lot of problems.,/review/rw2846848/?ref_=tt_urv
24,25 December 2012,SongOfFall,1," Soulless commercial ride on the Hollywood roller-coaster
","THE QUALITY OF THE FILM Imagine ""Spy Kids"" with elements of Tolkien's writing. Technological demonstration, a large budget at the hands of a tasteless creative group. The CG animation of trolls was almost as ugly as in the Lord of the Rings. The only reason of making it 3D was making me cope with the uncomfortably of 3D. The dwarf parcour and scenes copied from the Lord of the Rings (compare the fight of Thorin and Azog with that of Isildur and Sauron), artificially added action-scenes and castrated non-action scenes spoke of lazy, commercial, mainstream work. Radagast's animal companions were Walt Disney's ""Snow-white"" bad.",/review/rw2724786/?ref_=tt_urv
25,2 February 2018,Kirpianuscus,," not bad
","I love the book, and the part of its adaptation is far to be uninspired. but, in strange manner, it is not more than...nice. a nice film , a decent try to use the succes of the first Peter Jackson trilogy. nothing unjustifid. except the difference between the two books and the sin of director to desire use the same tools and recipe. sure, it is a film who seduce. but the force of Lord of Ring is absent, the links between characters is fragile and the heroism has didactic aspect. result, a good choice for the young public. and that is all.",/review/rw4050601/?ref_=tt_urv
26,20 August 2020,masoncheek,7," A very relaxed start to the trilogy.
","Sure nothing much happens, but It's a relaxing expirience. I think its good.",/review/rw6012132/?ref_=tt_urv
27,26 December 2012,TheLittleSongbird,8," I personally thought it was a very good film, but I do understand the complaints
","The Hobbit: An Unexpected Journey was the most anticipated movie of the year in our family. I for one admire many of the actors in the cast, and I love the Lord of the Rings films and Tolkein's writing. The Hobbit as a book is great, an exciting and very well-written one with identifiable character, though the story is noticeably more slight than Lord of the Rings. Seeing it in the cinema as a whole family and with friends, every single one of us left the film with smiles on our faces, expectations met. As of now, I still think The Hobbit: An Unexpected Journey is a very good film in many ways, but I do understand some of the complaints directed towards it(well apart from the unnecessary vitriol on both sides).",/review/rw2725434/?ref_=tt_urv
28,13 January 2013,love_for_nails,10," I feel both love and respect towards this story!
","Beautiful cinematography, beautiful design, make-up, special effects. Everything is perfect. The cast is a joy to watch. Martin Freeman is great as Bilbo Baggins, Ian Mackellen can't be described in words, he is perfect as Gandalf as always. I actually thought he was even better here than in ""The Lord of the Rings"". He captured the atmosphere more. I loved that Elijah Wood reprized his role as Frodo even for a short period of time. He broke my heart in ""Return of the King"" with his powerful performance. He nails the character and I hope he will make an appearance in the next two movies as well. Oh, and the famous Gollum! How could I have missed him from my review? It's great to have Andy Serkis back.",/review/rw2736166/?ref_=tt_urv
29,10 October 2020,shaikhirshad-41223,9," Masterpiece!!!
","Everything is beyond imagination. perfect cast with perfect story line & with beautiful creativity specially the dwarf cast and all its characters.
Everyone has done fabulous role in this movie.
Well done Peter Jackson....",/review/rw6164116/?ref_=tt_urv
30,19 December 2012,tubby1,5," Why three hours?
","On learning that The Hobbit, a 400 page children's book was to be extended over three films (Unexpected Journey being the first) it seemed Peter Jackson may have been seeking a compromise between the children friendly book and the more darker and foreboding LOTR trilogy. Unsurprisingly, An Unexpected Journey fails to transcend the source material, although it is debatable if this was Jackson's intention.",/review/rw2721932/?ref_=tt_urv
31,26 December 2012,m_a_singer,2," It's not adaptation - it's bastardization
","I am bitterly disappointed by this film. It's noisy, jumbled, and chaotic, far too violent (it was a children's book, for heaven's sake!), and almost completely formless. The action sequences are just ridiculous, and what's worse is that they look fake - maybe an artifact of filming a 3D movie and then showing a 2D version, but something that you can't say of the LoTR movies. This was like a not very attractive cartoon.",/review/rw2725846/?ref_=tt_urv
32,29 January 2013,GOWBTW,10," A masterpiece by Peter Jackson!
","I enjoyed this movie to the max. Peter Jackson really outdid himself there. The Hobbit is a movie prequel to The Lord of the Rings, dealing with Bilbo (Martin Freeman), who was tricked into having a party at his abode. Earlier, a dwarf king rules a mountain until a dragon takes the gold the king has hoarded. That act cost him his life. Though Bilbo was very reluctant at first, he comes to aid when the Mountain Trolls steal the ponies, then capture the army for their dinner. Bilbo stalled them long enough for Galdolf the Grey (Ian McKellan) makes his move by cracking some light on the trolls: they fear bright light. Then they encounter the cave where they find the treasure and some weaponry in which Bilbo gets a sword for himself. This sword has a blue glow to it. Then after the separation of him and the dwarfs he encounter Gollum, a hobbit who was corrupted by a ring. Bilbo took it from him while he was eating the goblin. Following the battle, Bilbo proved his worth. This prequel has a very good meaning to it. Tolkien works will remember many things for years to come. It's great. 5 stars!",/review/rw2745364/?ref_=tt_urv
33,8 December 2012,haris_manda,7," Expectations weren't high ENOUGH
","I was a mere child when I watched LOTR franchise and I still liked it. Ever since, year by year, I grew fonder and fonder of the movies and they remain, and probably forever will, one of my favorite movies of all time. I've read all the books countless times (including Hobit) and when I saw that Hobbit was coming into the cinema, my mind was entirely wiped away from its existence due to excitement that entered me. ",/review/rw2716725/?ref_=tt_urv
34,29 March 2013,PlugInYourBrain,4," Thanks for the Video Game. When is the Movie coming out?
","Everyone expected The Hobbit to be a different movie from LOTR. LOTR is dark and sombre. The Hobbit is a children's book, albeit one that appeals to adults. We were expecting a lighter movie. What we got was a mess.",/review/rw2774129/?ref_=tt_urv
35,11 December 2012,MosHr,10," Simply amazing! Manages to be even better than the Lord of the Rings
","""The Hobbit: An Unexpected Journey"" takes us back to middle earth and this trip back is even better than what I remember of it. The scenes and locations are more detailed and nuanced, the characters presented with more depth and subtlety and the action more frenetic and grander. The movie is an amazing technical as well artistic achievement in all aspects and absolutely a must see movie.",/review/rw2718343/?ref_=tt_urv
36,11 January 2013,AvidClimber,10," The Hobbit — A true treasure, and now the new top fantasy movie
","The Hobbit has always been the little brother book of The Lord of the Rings. However, in their movie version, it feels the other way around.",/review/rw2735032/?ref_=tt_urv
37,25 July 2013,Hitchcoc,9," I Thought It Was a Lot of Fun/Could be Hobbit Forming
","There seems to be an element out there that are afraid that IMDb is going to rank a movie too high. That it is their duty to give films low scores, rather than an honest appraisal. This has something to do with keeping the ""Fanboys"" in line. We don't want to be dictated to by people who are really involved in these kinds of movies. This seems juvenile and dishonest. If we weren't so jaded by the ability to produce special effects beyond our previous imaginations, would we be so cynical. The story is the story. The characters are the characters. Don't criticize Bilbo because he went on the quest, betraying his comfort level. That's what happened in the story. If you want to be critical, look at the elements of film making. I agree that the beginning is quite slow. It takes way too long to get things running. But once they begin the quest, they begin to face off with some incredibly amazing adversaries. If you read the book, you don't see a lot of character development. Gandalf and Bilbo are interesting, but it is in the classic tradition of courtly love. We don't really get to know the Knights of the Round Table either because it is their feats that are the thing of legend. They have a quest and they face off against the unknown, armed only with legend. The result is a series of amazing tasks going to the nth degree. I thought this was quite remarkable and look forward to the next installment.",/review/rw2838426/?ref_=tt_urv
38,7 January 2013,elmeeksio,8," Great start to a new Trilogy!
","First off I have never read The Hobbit, but from what I gather the book isn't all that long, so the fact that this film is the first of three, suggests they may be milking it a little. That being said however I was very excited to return to Middle Earth for a new story..and I wasn't disappointed in the slightest.",/review/rw2732790/?ref_=tt_urv
39,25 December 2012,CineCritic2517,1," A redundant, disjointed mess..
","Martin Freeman plays young Bilbo Baggins who's been given the role of Burglar in a quest to reclaim some hill once exploited by The Dwarfs that since long has been domiciled by a nasty dragon named Smaug. Bilbo wants no part of it but, without any motivation given, teams up anyway. The head scratching begins.",/review/rw2724980/?ref_=tt_urv
40,12 December 2012,natygance,10," Peter Jackson should be the only one allowed to make movies out of books ever
","This movie was so EPIC i'm speechless. I went with high expectations because Peter Jackson is awesome, but man, they weren't high ENOUGH. I couldn't see any flaw in this movie at all, they do change the way some events happened, but they're details and don't really change the story, actually you can tell they were needed.Jackson also adds some information, but he did say beforehand that he would, and is taken from other Tolkien stories, and as I haven't read them, I was very happy with the change because they were things I didn't know. The way the movie starts is very clever, and the whole introduction before the journey is almost exactly like the book, which I enjoyed very much. The fights scenes, just exactly as LOTR are INCREDIBLE,very well done, and with some funny moments as well. The cast is flawless, I think every actor portrays their character to perfection, I was happy with all the acting choices. The part of the book they picked to end the movie was great, the book though is basically divided into three main events, so it was somewhat predictable, but the scene they made to end the movie was perfect!!. So Basically if you're a Tolkien fan, or just LOTR-Hobbit fan you'll be puking rainbows of epicness throughout the movie.I had the luck to go to the premiere, but i'm obviously gonna go watch it again on IMAX.",/review/rw2718479/?ref_=tt_urv
41,18 December 2012,Hurleyfanboy,1," Critics are right fans wrong
","First came the original trilogy, a popular success and critically acclaimed. Then, some years later, a second trilogy began, a prequel to the original, and the first installment of this second trilogy turned out to be awful. We saw this pattern play out once, with ""Star Wars,"" and now, alas, it begins again, with ""The Hobbit,"" a movie that is exactly one Jar Jar Binks away from being as bad as ""The Phantom Menace."" The problem may be built into the design. The previous ""Lord of the Rings"" films were each based on a single book. ""The Hobbit"" - more like a children's novel than the other three, a kind of ""Tom Sawyer"" to their ""Huckleberry Finn"" - is just one book, smaller than any of the other J.R.R. Tolkien books, and yet it is being blown out into three enormous films. This first installment runs 169 minutes.",/review/rw2721325/?ref_=tt_urv
42,17 December 2012,SylvesterFox007,1," The Hobbit: An Unexpected Disappointment
","About a decade ago, Peter Jackson concluded his film adaptation of J. R. R. Tolkien's Lord of the Rings trilogy and swept the awards with ""The Return of the King"". Since then, Jackson has only had a couple of directing gigs, including his lackluster remake of the classic ""King Kong."" And only one piece of the LOTR saga remains for him to tap into. Tolkien's novel ""The Hobbit"" isn't just a prequel chronologically. Tolkien actually wrote and published it almost twenty years before what would be considered the first book of the LOTR trilogy. While the books in the trilogy were epic fantasies that dug deep into the lore, the prequel was a light-hearted romp, a first footstep into a Middle Earth still taking shape in Tolkien's imagination. It was also a short romp, only a fraction of the length of any of the sequels. So, while fans clamored for the Extended Cuts of Jackson's original trilogy a decade ago, eating up the scenes that couldn't make it into the three-hour theatrical cuts, there's not much excuse to turn ""The Hobbit"" into a trilogy of its own.",/review/rw2721120/?ref_=tt_urv
43,16 December 2012,zardoz-13,7," An Above Average Sword & Sorcery Saga Suffers from Predictability
","Long before he took the helm of ""The Lord of the Rings"" trilogy, New Zealand born Peter Jackson had acquired both a name and a reputation for himself as an independent splatter-gore horror movie maestro. If you haven't seen ""Bad Taste"" (1987), ""Meet the Feebles"" (1989), and ultimately ""Dead Alive,"" you've missed three memorable epics. Repellent in some respects but brilliant in others with the brilliant winning out over the repellent summarizes these films. The squeamish should shun them. ""Bad Taste"" lives up to its title, while ""Meet the Feebles"" teeters on puppet porn with scenes that anticipated the 2004 gross-out fest ""Team America: World Police."" Jackson went mainstream with ""Heavenly Creatures"" (1984) starring Kate Winslet of ""Titanic"" fame. Later, in 1996, he put ""Back to the Future"" lead Michael J. Fox through the paces in his supernatural chiller ""The Frighteners."" These two are both worth renting if you've never watched them. Ultimately, Jackson ascended into the pantheon of movie directors with the ""Rings"" trilogy. Sadly, his creative star plunged with his dreadful ""King Kong"" remake and the lackluster but sympathetic crime thriller ""The Lonely Bones."" Now, Jackson sets out to relive his glory days with ""The Hobbit."" Essentially, Jackson's Golden Age consists of his J.R.R. Tolkien adaptations of ""The Lord of the Rings"" with ""The Fellowship of the Ring"" (2001), followed by ""The Two Towers"" (2002) and finally the ""The Return of the King"" (2003). ",/review/rw2720709/?ref_=tt_urv
44,10 October 2013,Leofwine_draca,5," The cinematic equivalent of watching a dog dragging its butt along the carpet
","While I loved Jackson's LORD OF THE RINGS trilogy, I'm sorry to say that he's fumbled - nay, dropped - the ball with this prequel, the first of a three-film adaptation of Tolkien's earlier children's book, THE HOBBIT. AN UNEXPECTED JOURNEY is the cinematic equivalent of watching a dog dragging its butt along the carpet - funny at first, but once the novelty wears off it quickly becomes tiresome.",/review/rw2884323/?ref_=tt_urv
45,24 February 2013,cablooie,1," Ask an illiterate to direct a Nobel worth work and he will give you a bad B-movie
","OK, that's what happens if you let a soulless illiterate with no knowledge nor respect like Peter Jackson direct a Nobel worth book into a movie.",/review/rw2758372/?ref_=tt_urv
46,29 December 2012,BeholdTheBloodshed,8," The Hobbit turns out to be a rather unexpected delight
","Firstly, I have to make a statement- the LOTR movies, for me, have set an impossibly high bar both in this universe and within the movie world as a whole. Their cinematic beauty and value cannot be denied.",/review/rw2727789/?ref_=tt_urv
47,20 April 2014,murtaza_mma,9," A Potpourri of Vestiges Review: The swashbuckling first installment in Peter Jackson's The Hobbit Trilogy
","The Hobbit: An Unexpected Journey is the first installment in Peter Jackson's The Hobbit Trilogy—the much awaited prequel series to the ubiquitously acclaimed The Lord of the Rings Trilogy—based on J. R. R. Tolkien's 1937 fantasy novel The Hobbit, or There and Back Again. The trilogy's second and the third installments viz. ""The Hobbit: The Desolation of Smaug"" and ""The Hobbit: There and Back Again"" are scheduled to release in 2013 and 2014 respectively. The Hobbit: An Unexpected Journey presents the first part of the quest undertaken by an artless hobbit named Bilbo Baggins and a band of vagrant dwarfs to help the latter reclaim their lost kingdom from the clutches of a fiendish dragon named Smaug. During the course of the journey Bilbo and company must always remain wary of the dangers lurking in the shadowy avenues of the Middle-earth. And the sooner they learn to trust each other's instincts the better would be the odds of their survival.",/review/rw3001544/?ref_=tt_urv
48,7 September 2013,vincentlynch-moonoi,8," The soaring imagination of man...again
","When I watched this film at the theatre, I was underwhelmed. Not that it was a bad movie, but it just didn't seem up to the standards of the previous ""Lord Of The Rings"" series. Now, at home, watching it on Blu-Ray, I am changing my view.",/review/rw2865262/?ref_=tt_urv
49,15 December 2012,classicsoncall,8," ""I'm going for an adventure.""
","I'm probably too traditional and old fashioned for my own good. I'm pretty close to senior citizen status, so 3D and this new fangled 48 frames per second business isn't something that whets my appetite enough to make me veer from watching films in a conventional format. Additionally, it's been some time since I've read The Hobbit and The Lord of the Rings Trilogy, so my memory is a little hazy about events in the first book.",/review/rw2720131/?ref_=tt_urv
50,22 July 2014,jacobjohntaylor1,10," a fantasy masterpiece
",There are very few movie that are better then The lord of the rings movies. This is one of then. All the middle earth movies are great. This movie as a great story line. Great acting. Great special effects. Great visual effects. C.a.d.i.n.a.s need to see more good fantasy movie. And stop carrying so mush about silly childish things like hockey. Great movie great movie great movie great movie. See it see it see it see it. It is very scary. It has a lot action. See it see it see it see it see it. Great movie great movie great movie great movie. One of the beast prequels ever. A fantasy masterpiece. See it see it see see it see it see it. Peter Jackson is one of the beast directors.,/review/rw3054679/?ref_=tt_urv
51,18 August 2013,Spondonman,7," Repetitive and repetitive
","Never managed to read the books but overall I enjoyed the Lord Of The Rings film trilogy with its relentless use of cgi cartoonery taken to its limits in furtherance of the story. So I was also looking forward to seeing this, the prequel being also a trilogy. Some people may want to call it Art, I call it maximising the potentialities of this particular revenue stream. After director Jackson has done with it maybe he'll find a way to continue the saga, in the same way that Dune, Shannara and other tales have been resurrected in print more times than Frankenstein.",/review/rw2853314/?ref_=tt_urv
52,8 May 2013,ApeLieUproar,1," An Unbearable Journey
","I hated pretty much everything about this movie, but here are the main points:",/review/rw2794244/?ref_=tt_urv
53,19 December 2012,amazon-559-19602,6," It can only get better....can't it?
",Watched the IMAX 3D HFR version.,/review/rw2722035/?ref_=tt_urv
54,14 December 2012,gregeichelberger,5," Beautiful, but strangely disengaging
","Director Peter Jackson, along with a tremendous amount of assistance from cinematographer Andrew Lesnie (""The Lord Of the Rings"" trilogy) has again created a wonderful visual motion picture experience that is both amazingly expansive, yet lush and personable.",/review/rw2719716/?ref_=tt_urv
55,2 December 2012,MikoLaas,10," More beautiful than the book, yet simpler.
","This is not going to be one of those long reviews, consisting of detailed writings about what was good or wrong, that is for you to decide, once it hits the cinemas. All i am saying to you, is that you should definitely find some time and read the book before you go and see the movie. Book is very complex, sometimes hard to keep up with, but has a bit more ambient depth into it, while the movie offers you all the eye-candy that even your imagination wouldn't be able to conjure. The movie is pretty, well acted and has a good script, that sticks to what was in the book, BUT, much less detailed (well, it is a movie, so that's normal). This movie is not enough to understand everything behind The Hobbit and the story behind it, but it does give a nice illustrative try to simplify things.",/review/rw2713716/?ref_=tt_urv
56,8 January 2013,larfstem,1," Why make $1billion on 1 film when we can make $3 billion on 3 films.
",The Hobbit is absolutely terrible. Maybe the most uninspired musical I've ever seen. Its like they reshot the lord of the rings with a veneer of hobbit overlaid on top. ,/review/rw2734389/?ref_=tt_urv
57,13 October 2013,tpaladino,4," Hobbit: The Phantom Menace
","Okay, so it's not quite as awful as The Phantom Menace was, but it comes damn close to damaging the LOTR franchise in the same way TPM did to the Star Wars franchise.",/review/rw2886594/?ref_=tt_urv
58,14 April 2013,BA_Harrison,6," The Hobbit: An Expected Disappointment.
","I approached The Hobbit: An Unexpected Journey with trepidation, fearful that Peter Jackson, a director whose career was born of excess, would go unnecessarily way over the top, as he sometimes did with his The Lord of The Rings trilogy (particularly Return of the King), and pretty much all of the time with King Kong (unforgivable, seeing as he already had a perfect cinematic blueprint to work from).",/review/rw2782354/?ref_=tt_urv
59,9 January 2013,classicalsteve,10," If You Enjoy Revisiting Middle Earth, the Hobbit is Astonishing -- A Masterpiece of English Mythological
","The Hobbit: An Unexpected Journey is the first installment of a projected three-film adaptation of JRR Tolkien's ""the Hobbit"", the first fantasy book written by Tolkien taking place in the mythical ""Middle Earth"". Many decades before the recent film, ""the Hobbit"", originally published by Allen and Unwin UK in 1937, ushered in the beginning of the quest fantasy genre of modern fantasy which has been copied many times since. And yet, Tolkien's original novel about a hobbit, a smallish humanoid living on the edges of a mythical world called ""Middle Earth"", who by chance becomes the pivotal character of a quest among dwarfs, holds up surprisingly well even after 75 years.",/review/rw2734206/?ref_=tt_urv
60,15 January 2013,Maniac-9,10," Movie delivered
",The LOTR trilogy which came out in movie theaters 11 years ago is one of the best trilogies and most successful of them ever made. So to say that The Hobbit movies coming out has a little bit to live up to would be a very big understatement.,/review/rw2737342/?ref_=tt_urv
