,Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,1 July 2017,bob the moo,," Slick, but I was detached in a way I wasn't in the first film
","The first John Wick film took me by surprise; it was a cartoonish action film that was surprisingly brutal in its content, cruel in its delivery, and had a real punch to it. All of it existed inside a world that convinced in its own logic, even if it was clearly fantasy. John Wick 2 doesn't have the ability to sneak up on me unannounced, which does work against it, but this is not what hurts it the most.",/review/rw3743472/?ref_=tt_urv
11,25 February 2017,DVR_Brale,5," Generic, repetitive and forgettable
",Don't believe the hype. John Wick: Chapter 2 is not as nearly as good as almost everyone is portraying it to be. It's a generic movie with a dumb story line. Action is very repetitive - I got full-fed with it after seeing first two action scenes. ,/review/rw3647634/?ref_=tt_urv
12,8 February 2017,quincytheodore,9," Love letter for action genre written by bold bloody hallmark, and a pencil.
","If there's an equivalent of classical orchestra for untamed unapologetically brutal carnage, there's no doubt it'd be John Wick. Dancing through hail of bullets, horde of assassins straight from video game, oozing noir style from each drop of blood, John Wick: Chapter 2 is nothing short of an artistic spectacle.",/review/rw3635439/?ref_=tt_urv
13,25 November 2021,Johnny_West,10," Entertaining Sequel
","Keanu Reeves is reunited with his Matrix master, Laurence Fishburne in this sequel. It was nice to see them as allies.",/review/rw7582036/?ref_=tt_urv
14,25 May 2019,skullhead739,3," No story, No plot, but a whole lot of boring gun scenes!
","I absolutely love action movies, like Rambo, Alien, and taken. But this is a absolute disaster of an action movie...",/review/rw4886603/?ref_=tt_urv
15,19 February 2017,leftbanker-1,1," Violence Without Consequences = Childish Nonsense
","""I keel you, I keel all of you. Kill, kill, and more kill."" And throw in a few completely pointless and stupid car chases and lots of explosions for the mouth-breathers and you have a formula for a successful action movie. We should make violence at least as much of a taboo in film ratings as sex.",/review/rw3642330/?ref_=tt_urv
16,9 February 2017,trublu215,5," Kick-ass, entertaining and relentless throughout. This is what every sequel should aspire to be.
","John Wick Chapter 2 pits Keanu Reeves' titular character against the mean and nefarious of the criminal underworld. Once again, Reeves proves that he is a force to be reckoned with in this ridiculous, over-the-top sequel that is every bit as fun as the original. These types of films are rarely known for their artistic value but John Wick: Chapter 2 sets the bar pretty high, not only in its action, but in it's set design and camera work. This is pure escapist entertainment and couldn't have come at a better time. Those wanting to take a break from watching the Oscar nominees, this film is exactly what you're looking for.",/review/rw3636884/?ref_=tt_urv
17,18 March 2018,grantss,2," Even worse than the first movie
","Picking up where the first movie left off, John Wick still wants his car back. Also, he now discovers that there is a bounty on his head. Rejoining his former profession, he heads to Rome to complete an assassination assignment. ",/review/rw4095490/?ref_=tt_urv
18,28 February 2017,jmichael3387,2," Mindless repetitive action...no story, no drama, he can kill 100 guys at the same time...
","And all of this equals boredom. 2 hours of the same thing over and over. A movie for young teens who judge movies as they do video games; the more kills, the better. After the 30th guy got his head blown off, it became totally boring to me. John Wick gets hit by a car 6 times, gets thrown down a flight of stairs 10 times, gets punched and kicked 500 times...and yet he keeps fighting. He fights 30 guys at the same time, with a gun or without, and he always wins. There is zero plot, zero character development, zero drama...it's all mindless action. And repetitive. Fistfights, guns, and cars. Nothing else. Nothing creative. Well they tried to be creative a couple times...like wasting 15 minutes with a woman doing an elaborate yet gross suicide...and for no reason other than to slap something 'original' up on the screen. It was completely pointless. How this movie is rated highly is beyond me. Like I say, it must be young teens who judge movies on number of kills. PS - I'm not exaggerating. The main bad guy simply puts a message into his phone, and within 3 minutes, literally the entire city is out to kill John Wick. So he has to fight 30 guys at a time, killing 500 guys within 20 minutes or so. Mind-numbingly stupid and boring.",/review/rw3650338/?ref_=tt_urv
19,29 November 2020,boblipton,5," John Wick Kills A Lot Of People
","If you've seen the first John Wick movie, you know that Keanu Reeves is John Wick, a retired assassin who comes out of retirement when someone kills his dog. In this one, which begins a week later, matters are still reverberating, and some one has stolen his car, which calls for a lot of carnage. That settled, John is called on to pay off an old debt by helping Ian McShane take over the Assassin's Guild by flying around to Italy, Canada and Manhattan and killing what seems like hundreds of assassins.",/review/rw6320115/?ref_=tt_urv
20,28 May 2017,claudio_carvalho,8," A New Franchise is Born
","After resolving his issues with the Russian mafia, John Wick (Keanu Reeves) returns home. But soon the mobster Santino D'Antonio (Riccardo Scamarcio) visits him to show Wick's marker and tells that he needs to help. John Wicks refuses since he is retired and Santino blows-up his house. John Wick meets the owner of the Continental hotel in New York City, Winston (Ian McShane), and he tells that Wick cannot violate the Mafia rules and shall honor the marker. Santino asks John Wick to kill his sister Gianna D'Antonio (Claudia Gerini) in Rome so that he can sit on the High Table of the criminal organizations. When John Wicks accomplishes his assignment, Santino puts a seven-million dollar contract on him attracting professional killers from everywhere. But Wick promises to kill Santino that is not protected by his marker anymore. ",/review/rw3718180/?ref_=tt_urv
21,8 February 2017,MichaelNontonMulu,9," Great Action Movie!
","Wow, this is one of the best action movies that I have seen in quite some time. It is really what I was hoping for in a good old fashion action movie that was done entirely on hand to hand combat and gun shootings. This is a wonderful kick-ass movie where the killings were done so brutally with lots of bloody scenes. It also kind of remind me of the various one man army movies in the 80s played by Sylvester Stallone or Arnold Schwarzenegger. If you have seen John Wick the original (which I hope you have seen it before you see this one), then you will be amazed with this sequel. It was bloodier, more fighting, more assassins trying to kill John and longer running time. What I can say is this is an even better version than the original movie. Although in term of story, there is a bit of a more complexity in the sequel as opposed to the simplicity of the original movie.",/review/rw3635784/?ref_=tt_urv
22,12 February 2017,destroyerwod,9," This is how you film an action movie !
","John Wick is one of my favourite recent years action movie and the second one pick up right where the first one left. The action is sharp, well filmed, no bad shaky cams and jump cuts like a certain bad action movie i saw recently. Its so refreshing to see everything and admire the practical stunt work.",/review/rw3638970/?ref_=tt_urv
23,4 February 2020,BA_Harrison,5," Keanu kills everyone. Again.
","I love me a bit of the old ultra-violence, but I also like a plot of some kind to go with all of the gunfire, blood and broken bones. Failing that, the gory mayhem had better be something special - something that breaks new ground in terms of action cinema. John Wick Chapter 2 is relentlessly violent, Keanu Reeves' eponymous hitman laying waste to almost everyone he crosses paths with, once again finishing most victims with a shot to the head, but the action is simply more of the same, director Chad Stahelski bringing nothing new to the table.",/review/rw5459627/?ref_=tt_urv
24,10 February 2017,subxerogravity,9," Man! I didn't think Chapter 2 could out do the original, but man! This was Fantastic!
","No electric boogaloo here, This is one of the best Sequels ever made!",/review/rw3637449/?ref_=tt_urv
