,Review_Date,Author,Rating,Review_Title,Review,Review_Url
17,1 March 2024,davidmvining,7," Spectacle
","Denis Villeneuve's second half of his adaptation of Frank Herbert's Dune fully embraces the spectacle inherent in the material while also digging into the core implications that Herbert was exploring around power, cults of personality, and leadership. He flips some things around (I'm pretty sure), but otherwise delivers a handsome, exciting, second half to what he had started. And then he highlights Chani way too much, changing her character so much that she sticks out like a sore thumb to curious purposes that do little more than distract from what's going on around her. Seriously, if the final twenty seconds of this film were chopped off and lost in a fire, I'd actually be a good bit more positive on the film.",/review/rw9651858/?ref_=tt_urv
18,28 February 2024,euricodcosta,10," Hard to put into words
","As an avid movie fan I see plenty of movies, many average, many bad, a few good and once in while great. But I use the word great scarcely. Dune 2 is better than great. Oppenheimer was a great movie but I wouldn't rush back to see it a second time in the near future. Dune 2, I would see it again tomorrow. The story is on par to the Star Wars legacy, the acting, on par with Oppenheimer, the SFX better than the two movies just mentioned combined. When the movie finished (over 2 and half hours) I still wanted more. The emotional ride was like nothing I can remember from ANY movie I can remember. Best movie of the year? I don't think so, best movie of a generation is more akin to what I saw. Wish I could give it 11 stars.",/review/rw9648926/?ref_=tt_urv
19,3 March 2024,JohnnyIMHO,7," Enjoyed it, but not blown away
",Lawrence of Arabia without the depth.,/review/rw9657193/?ref_=tt_urv
20,7 March 2024,Pairic,9," Lawrence Of Arrakis!
","Dune: Part Two: Sand, Sand, and more effing Sand! There is a certain Monty Phytonesque touch to Dune: Part Two. Paul insists he;s not the Messiah yet we get a scene straight out of Life of Brian with a gaggle of Fremen giggling as they proclaim him as the Messiah. This is a serious issue though; Chani (Zendaya) and other young Fremen reject the idea of a Messiah as something that holds them back and oppose the more conservative people. Chani still admire Paul though and their relationship flourishes as the narrative unfolds. Lady Jessica (Rebecca Fergusson) becomes Reverend Mother of the Fremen, surviving a grueling, deadly ritual. She heads south to win over the Fundamentalist Fremen to Paul's cause as the Messiah. The Emperor Christopher Walken) also casts a beady eye on Arrakis, his daughter, Princess Irulan (Florence Pugh) however is very much a creature of the Bene Gesserit. The Harkonnens continue to oppress the Fremen but the failure of Glisssu Harkonnen (Dave Bautista) to inflict a telling defeat lead to his replacement by Feyd-Rautha Harkonnen (Austin Butler), Baron Vladimir Harkonnen's (Stellan Skarsgård) youngest nephew and heir (""na-Baron"") to House Harkonnen. All of these threads eventually entwine as the film heads towards it's conclusion.",/review/rw9663575/?ref_=tt_urv
21,28 February 2024,kingseth,9," Great adaptian of the first book (but not perfect)
","I just watched the pre-premiere of part two of Dune. It was a very good adaption of the books but not what totally what I expected. At the end the movie strayed away from the book which made me a bit sad to be honest. Especially the part (which is very important in the book-storyline) is the fact that the sister of Paul wasn't born yet when the film came to it's conclusion. Where in the book his little sister kills the Baron in the film Paul takes the honor of doing so. Also the fact that Chani is not supporting Paul for taking the hand of the Emperor's daughter, didn't have a child with him yet and actually goes her own way makes it hard to get a good start for the inevitable third movie that has to come. As a movie it was a great experience though. The action is great and the storytelling just as well. I personally wished that they sticked to the book till the end. Part one definitely did follow the book... part two also till the midst of the film. Still I strongly recommend to watch it... it is a must-see movie and ranks as one of my alltime favorites already.",/review/rw9648879/?ref_=tt_urv
22,2 March 2024,Sakaresm,7," Am I the only one who's not seeing it?
","I mean, yeah, it's very entertaining and, of course, very visually stunning. The set pieces, the cinematography, the use of visual effects and lights, the sound design and music, all, absolutely amazing and almost literally stunning!",/review/rw9654332/?ref_=tt_urv
23,2 March 2024,chenp-54708,10," Quite the Experience and I say it's better then the first one.
","Denis Villeneuve continues to provide strong direction, writing and atmospheres throughout this movie as Villeneuve perfectly captures the characters, essence and themes of Dune. The camerawork, the visuals, the colors and production designs are all fantastic as it helped create the world and settings within the characters and tone. Various scenes of action, thrills, and tension were all well-executed and done beautifully. With many all-star cast members, all performances were great with not a single performance feeling dull or out of place.",/review/rw9654937/?ref_=tt_urv
24,2 March 2024,neil-476,7," Not as good as part one.
","Paul Atreides and his mother are now living with the Fremen following the Harkkonen bid to wipe out clan Atreides. Paul comes to prominence because it seems he may fulfil a prophecy, which may enable him to obtain revenge against the Harkkonens and also the Emperor, who facilitated their action in the first place. But Paul has visions of a war he wants to avoid, and the Bene Gesserit sisterhood have plans of their own.",/review/rw9654110/?ref_=tt_urv
25,29 February 2024,imseeg,7," Dont believe the hype, but dont believe the hate either...
","I didnt read the book. I dont care about the book. This is a MOVIE, so forget about comparing the book to the movie and vice versa. Please!",/review/rw9650687/?ref_=tt_urv
26,29 February 2024,Otkon,8," It's really good. But not convinced by some of the cast.
",I couldn't see Christopher Walken as embodying a character in this. I only saw Christopher Walken as Christopher Walken.,/review/rw9650093/?ref_=tt_urv
27,26 February 2024,michellexinma,10," Truly a masterpiece
","After watching the advanced screening, we were blown away by Part 2 of Dune. It continues seamlessly after Part 1, with the same masterful soundtracks, action scenes and acting.",/review/rw9644061/?ref_=tt_urv
28,26 February 2024,guslopes-75373,10," Denis Villeneuve Promises and Delivers
","This movie more than accomplished all of the promises it set out, absolutely mesmerizing experience. I loved the first movie and thought it would be an impossibly difficult task to surpass it, but Denis Villeneuve has once again proven himself as the most promising sci-fi director of this age. I find that this installment of the series picks up its pace quickly and reaches its peak near the end of the film. Contrary to the first film where most of the action was packed into the middle. Dune: Part Two displays a more relaxed tone from the start to the middle of the movie, however the mood shifts to match the occasion and finally leaves you somewhat distraught as the consequences of the character's choices surely lead to a path they cannot return from. The cinematography by Greig Fraser is once again fantastic the mixture of his naturalistic style and the sci-fi genre leads to a grounded universe while still retaining the wonderous and whimsical aspects of science fiction, each decision on how planets and characters are portrayed demonstrates the care and attention paid to how audiences interpret them, you understand the Harkonnen, the Emperor, the Fremen, the Bene Gesserit and the remnants of house Atreides in one look at the way they are shown. The score is once again sublime, Hans Zimmer once again proves himself as the definitive motion picture composer, his ability to craft larger-than-life scores with his ability to understand the differences between each character and culture present in this film is nothing short of perfection, recurring themes and motifs are present throughout the movie and paired with the visuals and the performances, which are also incredible, form a modern day masterpiece crafted meticulously by masters of their respective fields. Rebecca Ferguson, Timothée Chalamet, Javier Bardem, Austin Butler and Zendaya give wonderful performances, with the first three being standouts. Overall this movie deserves the universal praise it has received and might just interest those who didn't even enjoy the first installment of the series.",/review/rw9644114/?ref_=tt_urv
29,3 March 2024,allhailkingnerd-17700,10," Dune Messiah NOW!!!
","Wow...simply, wow! What an amazing experience! This. Is. Epic. Filmmaking! I'm a firm believer this will be the one to beat at the Oscars in 2025, no doubt! Breathtakingly shot, masterfully crafted, expertly performed; the quickest nearly 3hr film I've ever seen! OMG...this could change sci-fi, no scratch that, filmmaking in general moving forward! This has seriously set the standard for Hollywood quality! Denis best get the Best Achievement in Directing for this effort; he has MORE than earned it here! Such an astounding achievement overall! For me, it was a perfect film; it has everything you want in a film: good story, intriguing characters, touching drama, exciting action; seriously, this film has it all!!! Go out, treat yourself to the, and I'm gonna say it, the BEST FILM OF 2024!!!",/review/rw9655478/?ref_=tt_urv
30,26 February 2024,reelfilmophile,10," Masterclass in grand spectacle
",I have said that Denis Villeneuve is a master of putting grand spectacle on screen. Dune: Part 2 was an outsized enhancement of its predecessor. Seeing it in IMAX helped bring the massive landscape of this film into scope for the viewer.,/review/rw9644046/?ref_=tt_urv
31,7 March 2024,TheSecretaryBird,10," Breathtaking. Everything I dreamed it would be when I read the books in 1973.
","My imagination has come to life on the screen. I didn't think it was possible. The books were profound and intricate. The film just about did it justice with the caveat that it didn't have time to go into detail about the effect of the Water of Life on Paul's unborn sister Alia. This has obviously left the door open for another film! Riding the Worms was something you could only dream about and there it was! Right before my eyes! Fabulous and euphoric. The characters are perfectly imagined and portrayed. The tension in the screenplay was palpable, so much so, I couldn't speak for a while when the film ended. Film?! That word hardly expresses the experience. It was reality. It surrounded and enveloped you, plunging you into the world of Arrakis. The lasting impression was not that I had been in a fictional world but I had visited another planet and seen that good and evil is universal.",/review/rw9663113/?ref_=tt_urv
32,2 March 2024,martimusross,9," Dark & Brooding, Read The Books First!
",Dune 2,/review/rw9654587/?ref_=tt_urv
33,2 March 2024,fosnock,7," Deviates too far from the source material
","I'm not going to say much. The first part was better. This movie added different plot twists, but then cut off entire subplots from the book. Visually stunning but too fast paced. Normally a fast paced plot keeps you on edge, but in this case everything was developed so quickly, that you simply moved on to the next plot point. I'm sure their will be plenty of fans especially those that never read the book, but IMHO it was missing something. I would dare say it had no heart. The movie just seemed to go through the motions. Eliminate character A , and give his\her part to character B, check. Add a plot twist, does it make sense, who cares, check.",/review/rw9653181/?ref_=tt_urv
34,2 March 2024,heisenberg12,4," Apologies to the cult, it's not for me; Part I was better
","I actually enjoyed Part I more than this. One hour in, I had to check the time. There's only so much time that can be spent on explaining that Charlamee is the savior.",/review/rw9653294/?ref_=tt_urv
35,2 March 2024,sadak7599,5," Too much hype for this overrated sequel
","I tried not to feel conditioned by the hype around this movie, but I was quite dissapointed after watching it.",/review/rw9654723/?ref_=tt_urv
36,26 February 2024,lopresti-46927,9," It has everything you want in a dune sequel
",Before I get Into detail about this movie I just want to say that it's a fantastic movie and it's everything I wanted from the sequel.,/review/rw9644682/?ref_=tt_urv
37,26 February 2024,reaganreviews,9," I might buy the Dune popcorn bucket...
",Austin Butler sheds his Elvis accent while Timothee Chalamet continues to sharpen his jawline as the Fremen's messiah.,/review/rw9644367/?ref_=tt_urv
38,2 March 2024,wilsoncharlie-45676,8," Hard Not to Compare it to the Book and Feel Disappointed
","I'm going to write this as a review for both Dune movies, so I'll include my thoughts about Dune part one throughout. For me, the most difficult part about rating these movies is trying to judge them as they stand on their own without comparing them to the original book.",/review/rw9653254/?ref_=tt_urv
39,29 February 2024,Dello_,6," It's Part One once again, only more confused and anticlimactic
","I had great hopes for ""Dune: part two"" since I really liked the first part but I was left a bit disappointed. Once again the technical aspect of the production is phenomenal: everything is very well crafted (direction, cinematography, production design, performances, score) and it is undoubtedly a big part of the film which has to be recognized and that it saves it for me. This is because the narrative part has a lot of issues. If the first movie was still slow paced, it was able to create an imaginary and become iconic, it had the purpose of setting up the second part and I thought some sort of payoff was coming in ""part two"". Instead even the second movie is all setup with a final battle which lasts like 15 minutes and a very rushed and anticlimactic finale. But if the first part took more its time to better justify the characters' actions, this second part doesn't do that (maybe more screen time would have beneficial). Many times characters do things out of nowhere or because the story needs them but their actions doesn't feel earned and justified in most cases. I'm not saying it's all bad and I liked the movie (the rating shows that) but it could have been so much more.",/review/rw9649659/?ref_=tt_urv
40,7 March 2024,pappywatts,9," Best version this century,albeit the timeline's altered.
","OK,I had read all the novels, up until Brian Herbert took over to write house harkonnen,and always his dad inspired the original series first four Books to be a reflection of the regimes and different cultures on our planet,you know the pretty blue one, maybe a thousand years from now,and themes of AI danger,wars,mentats,mass production,and trade wars of that particular era. In short a mirror.",/review/rw9663148/?ref_=tt_urv
41,6 March 2024,anssiigi,10," I have never done this before
","Movie is so good that I went back to theater next day for watch it again. I have never done this before, I have never watched any movie twice in theater.",/review/rw9661841/?ref_=tt_urv
42,26 February 2024,spiked_1232003,10," BEYOND
",*NON-SPOILER REVIEW*,/review/rw9644776/?ref_=tt_urv
43,28 February 2024,Ruben17,10," A masterpiece in many ways and it's everything you want from a sequel!
",The storyline was so powerful and wasn't dragged out like it was a bit with the first one. Here every scene felt so important and the dialogue is so impactful and inspiring!,/review/rw9647346/?ref_=tt_urv
44,28 February 2024,mieriks,8," Technical perfection
","This movie, about Paul Atreides who unites with Chani and the Fremen while seeking revenge against the conspirators who destroyed his family, is a great sequel to Dune (2021)!",/review/rw9648936/?ref_=tt_urv
45,3 March 2024,kristianlagrange,7," Excellent Visuals but Overly Condensed
","This movie is a visual masterpiece that will be studied for decades. The colors are vivid, the lighting is gorgeous and the cgi is mostly indistinguishable from reality.",/review/rw9656751/?ref_=tt_urv
46,26 February 2024,eotbruh,10," Star Wars of the 2020's
","I had the joy of watching this movie early, and was nothing short of amazed. Simply put this movie is one of the best crafted, and most impressive films I have ever seen. The casting is spectacular, and the massive character arcs that are displayed masterfully are as well. The camera angles are creative and unique, showcasing multiple landscapes in fascinating new ways (even surpassing the quality of Dune part One). This movie gave me the chills often and was reminiscent of the original three Star Wars movies in a way. Both franchises paved the way for something entirely new, and showcase revolutionary film techniques that are sure to dazzle and inspire audiences for years to come. This movie was one of the best I have ever seen and I highly recommend it to anyone who is willing to sit through a three hour long movie.",/review/rw9644027/?ref_=tt_urv
47,7 March 2024,gpapakyprianos,10," The greatest cinematic experience of my life.
","I still remember where I was when the first Dune movie was announced. Now, after all these years, I'm even more excited for what's to come. Before watching the movie, I read many praising articles and reviews, but none of them could prepare me for the reality of it. Dune Part Two delivers exactly what it promises - a bold adaptation of one of the greatest novels ever written. It's a tragic story of extreme superstitions that can cause even the most pure-hearted leaders to descend into chaos. The film starts with an incredible sequence showcasing the astonishing use of technology by the Harkonnens and the Fremen's insane harmonization with their planet. The Fremen take down their opponents swiftly and unnoticed, leaving a lasting impact on the viewer. The investment into the rest of the film only increases from that moment on. Denis Villeneuve has done it again and this time, he has hit a home run. Collaborating with one of the greatest cinematographers of our generation, Greig Fraser, Denis has produced a monumental piece of cinema. It not only surpasses the previous installment in every aspect but also reinvents science fiction itself. With its skillful use of practical sets, lighting, and digitized effects, this modern cinema masterpiece serves as a definitive masterclass for anyone aspiring to be a great filmmaker. Although the visual and audio effects in the movie are impressive, they do not distract from its main focus, which is the storytelling. The film follows a love story that defies all odds, as Paul assumes the role of the Messiah, Chani struggles to keep her mind clear of myths and falls in love with someone who is lost not only in the desert but in his heart as well. In the first act, Paul's character undergoes significant changes. He tries to distance himself from his mother's actions by joining the Fremen's cause to liberate their planet from tyranny. However, he remains unaware that Jessica's plan is already in progress. Despite this, the first act remains a charming distraction from these developments. The empire is in a state of despair as the Fremen successfully destroy the Harkonnen spice reserves one by one. This has pushed the Bene Gesserit to their limits, and as a result, the Baron has deployed his most valuable weapon, Feyd Rautha. The second act of the story mainly focuses on how to introduce a villain and make him memorable. And to top it all off, Denis created perhaps the greatest third act in existence. In the end, Paul finally realizes what he has to do. He takes the Water of Life and opens his mind to such an extent that he becomes aware of the destruction he is about to cause, but proceeds anyway. By doing so, he loses his one true love, yet he stands his ground in an incredible hand-to-hand combat and eventually to a holy war with him as an Emperor. Once again, Hans Zimmer's astonishing otherworldly soundtrack elevates this cinematic experience to uncharted hype territories. I highly recommend watching this film in 70mm IMAX print, if possible.",/review/rw9663244/?ref_=tt_urv
48,1 March 2024,eoinageary,9," A damn good movie
",A very very good movie.,/review/rw9652634/?ref_=tt_urv
49,5 March 2024,movies_are_life_,6," I wish it was better
","I want to love this movie. Despite being in a confused state throughout the film, I enjoyed what I was seeing visually. The lack of dialogue didn't work for me, although it's an aspect that would lessen the more I learned about the characters and world. I just don't get much of a chance at that within the movie. Despite my uninvolvement of the Dune world and its characters, I still have to be honest with the faults of the script and editing.",/review/rw9660409/?ref_=tt_urv
50,4 March 2024,PennyReviews,7," Good Enough
","Dune: Part Two is the sequel to the sci fi movie Dune by Denis Villeneuve, based on the book of the same title.",/review/rw9658645/?ref_=tt_urv
51,4 March 2024,ryanpersaud-59415,9," The sort of movie that makes you believe in the blockbuster again.
","2023 was widely seen as the year the blockbuster died (I think that's hyperbolic, but let's go with it). A year with more flops than successes, a lot of audiences seemed to finally reject the endless stream of sequels, requels, and adaptations we'd gotten so accustomed to. And then, you have Dune Part II.",/review/rw9658698/?ref_=tt_urv
52,7 March 2024,jamheigei,9," narratively dense, visually unparalleled
","You sit in the theater and 2h 46m just rush by. The plot is dense, so many things happen in this movie that it almost feels bit to quickly narrated at times - albeit never ""rushed"". The reason why nothing feels rushed is due to the unparalleled visual spectacle that is Dune: Part Two. Large-scale battles, dense fight scenes, but also sweeping landscape shots and close-up moments between characters are all set into scene so stunningly, I truly think it's the best looking sci-fi movie of all time. And not only the cinematography is breathatking and epic, everything around it is, too: The costumes, the epic soundtrack and, espcially, the sound design. The whole sensory experience is so weighty and well-built.",/review/rw9663123/?ref_=tt_urv
53,26 February 2024,Aziz24,9," An expanded version with positivities beating its negativities
","Rating: 9.5/10
Watched on Feb 25th, 2024 @ Fan First Premiere event
Format: (Digital) IMAX",/review/rw9644631/?ref_=tt_urv
54,4 March 2024,TheMercurial,10," Takes itself seriously
","Contrasts with Marvel and Star Wars in that it takes itself completely seriously. There is no humor, which allows the intensity to build and lets the world building be immersive. Similar in some ways to Batman movies like The Batman or The Dark Knight.",/review/rw9657700/?ref_=tt_urv
55,7 March 2024,jcooloti,10," YES, IT REALLY IS THAT GOOD. I LOVE IT.
","Everything about this movie is so good that it practically made me numb. I still can't even process it. I'm a huge fan of the novels, and in a few ways this movie manages to improve on the source material by giving us a very intimate rendition of this awesome story.",/review/rw9662622/?ref_=tt_urv
56,1 March 2024,zkonedog,7," A Spectacle Indeed-But Story/Characters Lag Behind Predecessor
","Dune 2 is a big screen action/adventure spectacle the likes of which hasn't been seen since, well, maybe the first Dune in 2021. But when it comes to paying off what the original effort set up so perfectly, this sophomore sequel doesn't quite hit it out of the park.",/review/rw9652177/?ref_=tt_urv
57,2 March 2024,Sandy-99,10," Powerful, visceral filmmaking
","This was an utterly fabulous cinematic and spiritual experience. I was drawn into Villeneuve's world by the enormous scale of the design, the undeniable pull of a religious fable, the conviction of the lead players and the power of the sound and visual design.",/review/rw9653481/?ref_=tt_urv
58,5 March 2024,evan_harvey,7," Good, but shallow
","Dune part 1 was okay. Dune part 2 is better, but ultimately far more shallow. There's a lot more stuff that happens in part 2, but the core of the Dune story is lost.",/review/rw9661058/?ref_=tt_urv
59,4 March 2024,optimus_spbla,10," Dune: THIS is how you do it, Hollywood!
","I thought Dune: Part 1 was amazing, but Denis Villeneuve cranked out a masterpiece with Part 2! Every moment was spellbinding, the cinematography epic, the acting authentic, and the world building was astonishing.",/review/rw9658455/?ref_=tt_urv
60,28 February 2024,SuperReviewerSwede,8," Long awaited
","While it without a doubt is a masterclass in editing, cinematography, SOUND DESIGN :0, casting I can't seem to ignore the glaring flaws. The cast as expected is masterclass and I especially really enjoyed Bardem and Butler this time around and Denis will most likely get a best director nomination next year.",/review/rw9647961/?ref_=tt_urv
61,29 February 2024,shaikhirshad-41223,9," DUNE 2 is 🔥🔥 Denis Villeneuve did it again. Must Watch !!!
","Last 20 Mins is just pure goosebumps 🔥🔥
Denis Villeneuve proves that he is a next genius mind director after James Cameron.",/review/rw9649620/?ref_=tt_urv
62,29 February 2024,junttilajuhamatias,8," Epic and powerful (but not perfect) cinematic masterpiece
",Denis Villeneuve proves once again for being one of the greatest filmmakers of our time with Dune Part 2 being possibly his greatest movie so far.,/review/rw9650067/?ref_=tt_urv
63,2 March 2024,RayCharles81,5," Editing is needed
","I went in blind, aware of the hype and praise but giving it a fair chance.",/review/rw9653124/?ref_=tt_urv
64,2 March 2024,WorldMovie99,10," Dennis Villeneuve hit the mark
","Dune 2 is perfect as the sequel. It is equally engaging, stylish, serene and deliverer of exqusiteness in narratives. A good climax and well made plot, making sense of the entire story from part 1. But don't miss its prequel.",/review/rw9653491/?ref_=tt_urv
65,5 March 2024,zureal-77671,4," Disappointing :(
","I feel like I'm taking crazy pills or have missed a dose, as I cannot comprehend the high praise for this sequel.",/review/rw9659732/?ref_=tt_urv
66,5 March 2024,briancham1994,9," This is what cinemas were made for
","Dune: Part Two is the perfect example of a movie that must be seen in the cinema and not at home. The visual spectacle and design is unparalleled among sci-fi and really feels like a completely fleshed out future world (or worlds), with architecture, props and costumes that look like they were sourced from a museum rather than a Hollywood warehouse. Compared to the first film, the stakes have true gravity and the scope is much wider with far-ranging battles and conspiracies. It's hard to pinpoint any highlight as every scene is iconic, incredibly beautiful to behold and accompanied by expertly rousing music, all underscoring the central feeling of foreboding. Where would I begin? The ceremonies with the Water of Life plunge us into an ancient ritual that almost kills the drinker and reveals deep secrets that the audience only finds out in drips. Paul's terrifying vision of death and destruction (much less cheesy than in the first film) show the inner turmoil he faces as someone who is the fulcrum of the planet's destiny and resents his role but can't escape the fate set in motion by higher powers. The short scenes with the foetus are mysterious and tease at an important role to be played by her future version. Chani's frantic misgivings in the Fremen gatherings impress the deleterious effects the prophecies are having on her people and the unprecedented role of the Bene Gessarit. Princess Irulan's musings in a beautiful garden about the historical developments around her uncover just how deeply all the conspiracies extend. The scenes in the Harkonnen's world are stark and show how brutal and power-hungry they are and how formidable they can be. The actors in these scenes are perfectly cast and all impart a sense of heaviness, as if to stress just how much Spice is tied to the fate of the world, the past and the future all together. All of this combines to form an experience that immerses us in a compelling future conflict, relentlessly ratchets up in tension and constantly giving the sense that there's something even more world-shattering just around the corner.",/review/rw9660795/?ref_=tt_urv
