,Review_Date,Author,Rating,Review_Title,Review,Review_Url
27,16 August 2002,Theo Robertson,10," A Masterpiece
","I've never been a fan of the sword and sorcery genre . I'm surprised film companies decide to make rubbish like THE BEASTMASTER, HAWK THE SLAYER and RED SONJA but I am aware of the popularity of JRR Tolkien's massive novel LORD OF THE RINGS and of it's popularity , I remember in a survey carried out by a very well known British fantasy/SF magazine in 1987 Tolkien's book was voted the greatest fantasy novel of all time ( THE STAND by Stephen King was a long way second ) , but it's a novel that has always struck me as being read by anoraks who - like fans of STAR TREK and STAR WARS - insist on reading subtexts that are just not there . When the THE FELLOWSHIP OF THE RINGS shot to number one in the IMDb top 250 films I put the popularity down to obsessed anorakish fans who were going to vote the film a classic no matter what . Stranger still I found groups as diverse as neo Nazis to gays to enviromentalists proclaiming "" This is our film "" so when I finally sat down to watch TFOTR I was expecting only some average entertainment for a non sad person with no political axe to grind . After seeing the film I had to admit THE FELLOWSHIP OF THE RING is a masterpiece .",/review/rw0461127/?ref_=tt_urv
28,29 July 2020,ronakkotian,10," A brilliant start to this epic trilogy
",The Lord of the Rings trilogy is prpbably the best trilogy to ever exist. Every film is absolutely perfect and it all started with The Fellowship of the Ring.,/review/rw5950869/?ref_=tt_urv
29,28 February 2006,Mr_PCM,10," A truly exceptional film
",There is very little that can be said about The Lord of the Rings that hasn't been said already many times over. But what can be re-iterated is that The Fellowship of the Ring is an outstanding piece of film-making.,/review/rw1303261/?ref_=tt_urv
30,3 January 2002,preppy-3,10," Excellent
","Incredible adaptation of the first book of J.R.R. Tolkien's ""Lord of the Rings"" trilogy.  I'm not going to summarize the story--there's way to much going on.  All I'll say is they took a verry difficult book with a intricate plot and made it an exciting, totally accesible movie.  The film moves quickly (with a few slow spots--but that's to get in the plot) and there's a lot to take in, but I was never confused.  I should mention that I tried twice to read the books but found them too hard.",/review/rw0458108/?ref_=tt_urv
31,4 December 2001,Koola,10," I will bring this experience with me for the rest of my life.
","***SPOILERS***   ***SPOILERS*** Today is my birthday. Honestly, it is. It has been a beautiful week. Actually, it has been more than beautiful. The first snow has slowly covered our trees, the cool winterair has boldly taken over the days and nights in Norway. Beautiful. Well, actually, it has been more than beautiful. But what is `more than beautiful'? Today it was the point where a touch of evil was added to the beautiful. And with the evil and the beautiful comes. well, you know where I am getting at. A thrilling adventure, ancientic tale-greatness, monstrous experiences and totally - with no doubts whatsoever - the one film to rule them all. And in MY MIND, bind me. to this film, this book, forever. From heart of someone who has not read the book, nor have any interest in Tolkien, but loves cinema more than anything in the world. this is one of my, if not THE, all-time cinematic moments.",/review/rw0457505/?ref_=tt_urv
32,27 March 2002,TheLastStop41,10," Don't care what the Academy says, Best film of 2001 and best of many others.
","LOTR is without a doubt, the best movie I've ever seen. I don't care what the Academy says because without a doubt, it was the best film of 2001 (obviously... i said it was the best movie I've ever seen). It deserved the Academy Award 10 times more than A Beautiful Mind did. I mean look at the difference between ratings. LOTR: #3 ABM: #126 See a difference? LOTR will go on to be an unforgotten movie as what Star Wars is. In twenty years ABM won't even be on the top 250 list, while LOTR will still be in the top 50. SO LOTR fans just remember. Academy doesn't mean sh*t. Time says it all.",/review/rw0459878/?ref_=tt_urv
33,17 February 2002,Kakueke,10," Visual marvel
","The storyline in the ""Lord of the Rings"" is well constructed and interesting, the film is well-paced (you never get bored tho it is long), and the action scenes are well done.  But most of all, it is a dazzling visual marvel.",/review/rw0459515/?ref_=tt_urv
34,17 December 2014,Tyson14,10," thirteen years on, still one of the greatest fantasy films ever made
","Sixty years ago, the Hobbit Bilbo Baggins came into possession of a magic ring. When he decides to leave his home in the Shire and retire, he finds it curiously difficult to leave the ring behind. Disturbed, the wizard Gandalf investigates and discovers that Bilbo's trinket is actually the One Ring of legend, which the Dark Lord Sauron needs to complete his return to power. Bilbo's cousin Frodo has to take the Ring on a long and arduous journey across Middle-earth to the volcano known as Mount Doom, deep within Sauron's land of Mordor, the only place where it can be destroyed.",/review/rw3143305/?ref_=tt_urv
35,26 June 2002,jaesboxer,10," Tolkien's Brilliant Vision Realized Into A Perfect Film
","For the thousands of fans who thought it couldn't be done, to the skeptics and the critics who observed Peter Jackson's adaptation of the Lord Of The Rings into a trilogy would be the next Ishtar, a disaster of epic proportions, allay your fears.  The Lord Of The Rings:  The Fellowship Of The Ring is the most daring cinematic event to take place in years, and despite the fact it undeservedly lost the best picture oscar to A Beautiful Mind, it is, I strongly believe, a film for the ages.  NOt since Gone With THe Wind has an epic tale, critically acclaimed, been adapted into a film which is astounding in its own right.  The sets are marvelous, the characters portrayed to perfection (Most notably Ian McKellen as Gandalf), and the mythology of Middle-Earth brought to vivid life, combining to make a film that is both spectacular in its grandeur and engaging in its characters.  This is a film I believe equal to Lawrence Of Arabia in its scope, and I am anxiously awaiting the sequel THe Two Towers being released this Christmas.",/review/rw0460920/?ref_=tt_urv
36,2 July 2022,poseyfan,10," The most consistent film trilogy ever.
","I finish my rewatch, and then i think of something about this movie and i have to rewatch the whole trilogy again. I swear, I could rewatch the extended editions over and over again. This is the perfect start to an amazing trilogy.",/review/rw8292843/?ref_=tt_urv
37,10 March 2017,zkonedog,10," A Worthy Heir To Tolkien's Masterpiece
","Adapting a novel for the big screen is never easy, as the printed-word format is often quite expansive and not easily pared down to suit the necessities of the big screen. Now, try that transition with perhaps the most well-known fantasy novel of all-time. That was the task director Peter Jackson faced while creating ""The Fellowship of the Ring"". Not only does he succeed, but he does so on perhaps the highest possible level. ""Fellowship"" is truly one of the greatest book-to-film transitions ever attempted.",/review/rw3658617/?ref_=tt_urv
38,17 February 2002,Scarlet13,," Middle Earth comes alive...in breathtaking detail.
","When I first saw the trailers for ""The Fellowship of the Ring,"" I had never had any interest in reading the lengthy tome of a trilogy.  But seeing the possibility of the movie, I immediately went out and read the whole thing, insisted on receiving it for Christmas, and enjoyed every minute of it. The feelings I had while reading the series were heightened seeing it come to life in the stunning movie.  I thought it was a fabulous work of art.",/review/rw0459559/?ref_=tt_urv
39,7 March 2002,Movie Nuttball,10," Truly one of the greatest films ever made and is one of the best movies of all time!
",Minor Spoilers,/review/rw0459708/?ref_=tt_urv
40,12 December 2021,alindsayal,10," An Epic Film that beings the book to life
",So with the Lockdown back in effect I thought it was time to get started on re watching The Lord Of The Rings and Hobbit Films so yesterday I watched The Fellowship Of The Ring and here is my review for it. The premise of the film sees a group of companions from different races have to come together to travel to a dark land to destroy a powerful ring and stop the dark lord Sauron.,/review/rw7639662/?ref_=tt_urv
41,11 December 2005,MaxBorg89,10," Embrace the power of the Ring...
","I've always loved fantasy and science-fiction novels, and I'm very grateful for that, since the movie adaptation of The Fellowship of the Ring is one of the reasons I fell in love with movies (the other reasons are Spider-Man, Casablanca, The Godfather and Pulp Fiction), it's so incredibly excellent. Some people refer to the Lord of the Rings trilogy as my generation's Star Wars (I was 12 when TFOTR was released), but I actually think it's better than Star Wars, and basically for one reason: the way director Peter Jackson has brought Tolkien's beloved classic to the screen.",/review/rw1235592/?ref_=tt_urv
42,19 May 2018,WubsTheFadger,10," The Lord of the Rings: The Fellowship of the Ring
",Short and Simple Review by WubsTheFadger,/review/rw4171069/?ref_=tt_urv
43,22 December 2019,marcvuijk,10," Perfection!!!
","This will be the shortest review ever...... This is, simply a breathtaking movie experience!!!
Simply perfection!!!",/review/rw5344501/?ref_=tt_urv
44,30 January 2002,Nachtritter,10," Never before in my life were my cheeks more aching...
","...but oh was I thankful for it!!! All through the movie I kept on having this big large smile sculpted into my face. For the record, I'm 25 years old, and I've read ""The Lord of the Rings"" in three times for the first time when I was six or seven years old. Ever since then, I read it at least once or twice a year - therefore you can count me as a fan, for I follow the same cult fan procedure with ""The Hobbit"" and ""The Silmarillion"" as well. Now onto the movie... Gosh, I saw it more than one time, and I keep wanting more of it. It just never gets boring! I really enjoyed the little stuff that is found throughout the movie for fans of the books (the map on Bilbo's table in his house comes to mind, it is exactly as the one in ""The Hobbit"" book that I own), and I also incredibly enjoyed the intro sequence with the re-telling of the battle against Sauron from the Silmarillion, never has an ultimate evil being been so well depicted on the screen. It truly is Sauron.",/review/rw0459356/?ref_=tt_urv
45,8 July 2002,Bob_Tanaka,10," Three Rings for the Elven Kings, Under The Sky........
","I wish I could quote the whole poem. The Lord of the Rings is, far and away, the BEST MOVIE OF 2001!!! And #2 of all time!!! Right behind the Star Wars trilogy (which I count as one movie) and right above the Longest Day. The movie does it's best to follow the books (and cuts out several pointless parts) and is just as I pictured it. AMZING acting, UNBELEAVIBLE fx, AND ALL AROUND ONE OF THE MOST SPECTACULAR MOVIE OF ALL TIME!!! 10/10!!! and I only resurve that for the BEST  the most FLAWLESS of movies!!! Nominated for 13 academy awards and should've won all of them!!! but the academy ALWAYS  goes for the artsy movies!!!!",/review/rw0460946/?ref_=tt_urv
46,8 January 2020,bowmanblue,10," The start of something epic
","The word 'epic' probable gets used too much these days to describe films. However, in this case it's definitely right. For those two people out there who don't know, 'The Lord of the Rings' is (primarily, excluding various 'spin-off' books) a trilogy of long books set in a fiction world called 'Middle Earth' which is filled with everything from wizards to dragons (yes, think 'Game of Thrones,' but with less nudity.",/review/rw5391801/?ref_=tt_urv
47,30 August 2022,nickenchuggets,10," One movie to rule them all
","The sheer feeling of excitement I got while watching this movie was something I thought I would never get a chance to experience. Not really being an avid reader of Tolkien's works, I feel that (and this might seem like heresy to some people) watching this not only allows you to understand the huge Lord of the Rings universe more clearly, but also see it in all its stunning imagery and scenery. After all, this wasn't possible until this movie came out. There are so many incredible things about this movie that I don't even know where to start, and because it's still so recent, I was surprised by (but still aware of the fact) that it's often said to be one of the best films ever. Like always, I'll start by explaining the storyline, which perfectly sets up and establishes a vibrant fantasy world like no other. Fellowship of the Ring starts by telling us that in Middle-earth's second age, the lords ruling over the races of humans, dwarves, and elves have special rings given to them. They are all incredibly powerful, but the dark lord Sauron forges a ring of his own in his evil kingdom of Mordor. This ring (known as the One Ring), has a large portion of his own malevolent energy sealed into it. Sauron wants to eventually take all the other rings for himself and invade middle-earth. Eventually, a huge army of men and elves fight Sauron's army in Mordor, and he is defeated by a warrior named Isildur. Isildur has the opportunity to throw the One Ring into the flames of Mount Doom, which is the only place that can destroy it, but chooses not to. Although Sauron is defeated (for now), his ring still has a huge amount of power. It is lost at the bottom of a river for 25 centuries until a creature named Smeagol locates it. It corrupts him and turns him into monster. One day, Smeagol loses it and it's found by a hobbit named Bilbo Baggins, who has no idea of the tragic history of the item he now possesses. 6 decades have passed since Bilbo has found the ring. On his 111th birthday, he is visited by his old wizard friend, Gandalf the Grey (Ian McKellen). Gandalf tries to convince Bilbo to give up the ring because of its evil history, so he leaves on a quest and allows his nephew Frodo (Elijah Wood) to have access to all his belongs (including the ring). Meanwhile, Gandalf finds out that Smeagol was captured by Sauron's forces and tortured until he revealed the ring's location. He only told them that Bilbo had it, and that he lived in The Shire, but this was enough. Faceless horse riders dressed in black cloaks, known as Ringwraiths, scour Bilbo's neighborhood looking for the ring, so Gandalf and Frodo both leave. Gandalf travels to the fortress of Isengard to meet with the wise wizard Saruman (Christopher Lee) to discuss what to do next, but the latter is actually allied with Sauron and traps Gandolf inside the structure. Frodo soldiers on. He takes some of his friends, Sam, Pippin and Merry, and arrives at a village called Bree. They're supposed to meet Gandalf here, but because he's been taken prisoner, he never shows up. After journeying a bit more with the assistance of a new ally named Aragorn (Viggo Mortensen), the group are ambushed by Ringwraiths and Frodo is stabbed with one of their weapons, which has the power to turn him into one after a few hours. Aragorn's elf girlfriend, named Arwen, saves Frodo while being chased by ringwraiths, and gets rid of them by inducing a flood with her magic. Frodo is eventually healed, and Gandalf has managed to escape Saruman's clutches using a giant bird. While everyone sits around trying to decide what to do next, the newly established Fellowship of the Ring intends to destroy the ring by taking it to Mordor. On the way there, they try to scale a snowy mountain, but Saruman is aware of their efforts and tries to cause an avalanche. Frodo decides it's too dangerous and tells everyone they need to travel through the Mines of Moria instead, which isn't much better. While there, they fight numerous Orcs, a savage and warlike race who were once elves, as well as a huge troll. Sadly, Gandalf is apparently killed when he fends off an enormous demon called a Balrog so the others can escape unharmed. Finally, the group arrives at Lothlorien, an elf realm ruled by the queen Galadriel (Cate Blanchett). Here, Frodo learns from a vision that only he can take the ring to Mordor and destroy it. In one last attempt to take the ring back, Saruman raises an enormous orc army and sends it to the Kingdom of Gondor. Two warriors assigned to protect Frodo, Boromir and Legolas (Sean Bean and Orlando Bloom respectively) try their best to fend off the relentless stream of orcs, but Baromir is killed. Frodo and Sam then travel down a mountain pass. With Mordor in sight, Frodo knows what he must do. The quality of this movie blows my mind. Normally I'm reluctant to give movies made past the 1970s perfect scores, because to be honest few of them deserve it. With this one, it makes me realize that maybe watching a recent movie now and then is a good idea. There's so many reasons to praise this movie that I can do it all day long, but for me, it's three things: the incredibly rich and detailed environments, the compelling characters, and the engrossing story. I'm sure it's a well known fact that Lord of the Rings as a whole served to inspire countless other fantasy movies, books, and even video games, and it's not hard to imagine why. Tolkien's universe is ridiculously big, and contains a large number of kingdoms, realms, and countless other locations, each with their own unique backstories and histories. It doesn't take anything less than a masterpiece of a book to inspire a film of this caliber. The landscapes in this movie are just something to behold, and it's my firm belief that basically every single frame of it belongs in a museum. All the environments look different, but they're all incredibly dreamlike and captivating to stare at. I can do it for hours. The characters are the meat of the story, and LOTR doesn't disappoint in any way. Although Sauron doesn't appear much physically, you can feel his presence throughout the film because the ring has his life essence in it, and wants to find its way back to him. Throughout the entire movie, Frodo is carrying with him immense amounts of evil. I think we can all agree that Gandalf is one of the greatest characters in fictional history anyway, whether you're a fan of this series or not. The special effects too are definitely worthy of such a monumental series. Even 20 years later, they look amazing and just as real as the actors themselves, which can't be said for a lot of other modern films. There's so much more to the movie though that I've barely touched the surface. It's not like no one knows this, since Tolkien's books have been considered classics for decades for good reason. It just amazes me that Peter Jackson was able to create such a worthy adaptation of a book people have loved for years. The most mindblowing thing is that there's more than one, but that's a story for another time.",/review/rw8499111/?ref_=tt_urv
48,31 March 2006,karenlynn1,10," Middle earth finally comes to life...
","I must say I was skeptical when I first heard my favorite novels were being made into films. I dreaded A-list tow headed actors and actresses over-dramatizing and/or faking their way through one of the greatest journeys ever. I feared they'd cast Tom Cruise as Aragorn, and Brad Pitt or some other overindulgent, overconfident ""golden boy"" as Legolas--a character I've loved since I first read the chapter about The Council of Elrond. ",/review/rw1330097/?ref_=tt_urv
49,8 February 2015,Movie-ManDan,10," The First Instalment of the Greatest Trilogy in Film History.
","Star Wars, The Godfather, and Indiana Jones are the best trilogies ever. Among them are the three adaptations of JRR Tolkien's Middle Earth epics: The Lord of the Rings. What makes this trilogy superior to the other three I mentioned is that they feature an instalment that is considerably inferior to the others. Return of the Jedi is the worst Star Wars, Godfather III is the worst Godfather and Temple of Doom is the worst Indiana Jones. I would have to call Fellowship the worst Lord of the Rings movie, but it is not considerably inferior to its sequels.",/review/rw3179414/?ref_=tt_urv
50,1 September 2003,claudio_carvalho,10," The Best Movie of Fantasy and Adventure Ever Made
","In my opinion this is the best movie of fantasy and adventure ever made. The journey of Frodo Baggins and the Fellowship of the Ring is outstanding, stunning, a masterpiece. I believe there is nothing else to be said about this fantastic movie. My vote is ten.",/review/rw0461823/?ref_=tt_urv
51,22 March 2002,juliegi,10," Best film of 2001.
","I think this is the best film of 2001. As an avid fan of the J.R.R. Tolkein novels, I was excited to see these being made into films. I was not disappointed by the movie which followed the books pretty faithfully without getting too long and drawn out. All of the acting was great and the special effects well-done. I cannot wait to see the 2nd and 3rd films.",/review/rw0459850/?ref_=tt_urv
52,16 July 2002,happiscotsman,10," A Matter of Visions
","Roger Ebert only gave this film three stars because he felt it did not meet his personal criteria for what the movie should be like. But that is what Peter Jackson has been embellishing ever since he started on this nearly eight-year odyssey. It is Jackson's view of how HE would want the movie to be made. On that note, this film has been worth the three years I have spent salivating over any and every web site designed to proclaim the greatest film series ever (""Star Wars"" has lost its edge, and ""The Matrix"" has too narrow an appeal). The only reason I found out these movies were being made was because I was curious what Sean Bean had been up to. This was in 1998, and the wait was well worth it. New Zealand was the PERFECT place for filming Middle Earth, and Jackson does a fine job in making sense of the epic novel. The actors were all fine in their roles, although I still long for Sean Connery as Gandalf, even though Sir Ian McKellen did get an Academy Award nomination. Personally, I though the best performances were by Sean Astin and Sean Bean (Have I already shown my bias for the only man who could play Richard Sharpe?) And while the action scenes are quite engaging, the Rivendell scene stands out as my favorite. The first shots capture the mystery and splendor of Middle Earth's most enchanting and enigmatic characters, the Eldar (Elves to you non-readers of the novels). Howard Shore's Oscar-winning score is no better the here, with the ghostly chorus holding their notes as the Hobbits stroll mesmerized through this strange and beautiful land. The imagery is so engaging that the audience cannot help but be swept away as well. This is what movie-making is all about folks, and if you miss this, you've missed a lot.",/review/rw0460966/?ref_=tt_urv
