,Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,5 January 2014,Horst_In_Translation,6," Not getting better unfortunately
","""The Hobbit: The Desolation of Smaug"" is the second of three films depicting Tolkien's ""The Hobbit"". It's directed like the Lord of the Rings films and the first hobbit movie by Peter Jackson again and also features many of the actors from the previous movies. I have to say I enjoyed the first Hobbit film quite a bit, so I was certainly eager to see this one. Unfortunately, it left me slightly disappointed. It's not much worse than the first and has certainly a handful interesting sequences, but as a whole somehow I wasn't really wowed. The usual criticism about these films is that the book is simply too small to justify three very long movies and while I have been so far of the opinion that it's actually possible to make three good films, this movie has gotten me closer to really understanding the previously mentioned criticism. Also I wouldn't have minded if Jackson had included simply additional characters or story lines to fill the time or just kept the films below the 100-minute-mark.",/review/rw2936006/?ref_=tt_urv
11,18 December 2013,george.schmidt,9," A return to form for filmmaker Peter Jackson; swifter pacing and epic setpieces
","THE HOBBIT: THE DESOLATION OF SMAUG (2013) ***1/2 Martin Freeman, Ian McKellen, Orlando Bloom, Evangeline Lilly, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, John Callen, Peter Hambleton, Jed Brophy, Mark Hadlow, Adam Brown, Lee Pace, Mikael Persbrandt, Sylvester McCoy, Luke Evans, Stephen Fry, John Bell (voice of Benedict Cumberbatch) A return to form for filmmaker Peter Jackson (who co-wrote with his team of Fran Walsh, Phillippa Boyens, and Guillermo del Toro) in his ongoing adaptation of JRR Tolkien's novel with the pack of dwarfs en route to stop the invincible dragon Smaug (scarily intoned by Cumberbatch) from the onslaught of the kingdom laid waste and the all-consuming blood- thirsty Orcs empowered to bring upon even more evil. Faster-paced with swift sequences of fantastic action and thrills (i.e. a shoot-the-rapids barrel ride cum battle and the spooky voyage thru a forest plagued with giant spiders) and a boost of energy (and shout-out to the fan girls) with newly created 'sheElf' Tauriel (babelicious ass-kicker Lilly) and a more easier to understand plot line overall. The as-expected visuals and effects are even more thorough and despite a few video game like executions continues to be the blue chip mix of state-of- the-art-technology with old-fashioned escapist storytelling. The third and final chapter should be a doozy!",/review/rw2924211/?ref_=tt_urv
12,17 December 2013,Theo Robertson,7," Very Low Expectations Helped Greatly
",After seeing the first part of THE HOBBIT I thought about catching the rest of the trilogy on DVD but having sometime off work and some money to spend I thought I'd treat myself to a visit to the cinema as a very special treat . I paid my money if only to escape the drudgery of a tough working week followed by a couple of lonely nights in my flat but didn't expect much from Peter Jackson whose creative stock seems to have utterly collapsed since RETURN OF THE KING ,/review/rw2923688/?ref_=tt_urv
13,4 January 2014,tedg,," The Source of the Imagining
","I read many criticisms of this. Apparently, there is a fundamentalist Tolkien fan club that rivals the Austen group in assailing anyone that deviates from the written word; by this I mean the last rewrite of Tolkien's",/review/rw2934900/?ref_=tt_urv
14,10 December 2013,cadillac20,8," A Fantastic, Exciting Adventure
","While I enjoyed the first Hobbit film, it did feel like it left a bit to be desired. This was no surprise, as everything that I loved about the book was in the second half. I knew that I would be waiting for all the good stuff with the second and third films. And sure enough, the second film delivers where the first film didn't quite excite as much as I had wanted. While it isn't perfect and does unnecessarily deviate a bit, this is easily better than the first film, giving us a bigger, bolder adventure and a more interesting Bilbo Baggins this time around.",/review/rw2919893/?ref_=tt_urv
15,23 February 2014,benisof,7," Too rushed, wrong emphasis
","I liked the movie overall, but in the end I felt that everything was rushed and little was presented...",/review/rw2967033/?ref_=tt_urv
16,24 December 2013,CinemaClown,," The Desolation of J.R.R. Tolkien's Spirit.
","When The Hobbit: An Unexpected Journey premiered on silver screen as the first in a trilogy of films based on J.R.R. Tolkien's The Hobbit, the response it received was mostly positive to mixed. The majority of criticism was targeted at the needless expansion of a single film story into three features but, in my opinion, it did commence this latest Middle-Earth adventure on the right note and, despite its sluggish pace, ended up providing a largely satisfying experience.",/review/rw2927490/?ref_=tt_urv
17,14 February 2020,0U,," The Hobbit
","The second entry in the Hobbit franchise improves on everything he first film got wrong. It doesn't waste any time and gets right into the action packed sequences. My only problem was the setting change at the end of the film. I felt like it didn't suit the climax. Overall, The Hobbit the Desalation of Smaug is a solid follow up to the first film building on the ideas the first film started.",/review/rw5483808/?ref_=tt_urv
18,21 December 2013,erinkay641,1," Disappointment Doesn't Even Begin To Cover It
","If you were thinking about seeing The Desolation of Smaug, do yourself a favor and stay home. It's close to 3 hours of your life you will never get back. The plot has almost nothing to do with the book. There are completely fabricated characters and there is NO character development. In fact, I had to go stand in the hall for a minute because my brother & I were laughing so hard about the fact that the third movie could be 3 hours of the cast members literally destroying copies of The Hobbit and it would probably be a better movie than this. The last 30 minutes are completely made up, insulting to Tolkein, and painful to watch. I would actually pay more than I paid to see the movie to get those 3 hours of my life back. I am at a loss for words at how Peter Jackson did so well with the Lord of The Rings movies and then seemingly had a seizure while holding a pen and decided to call it a script and go with it. I think they thought that bringing back Legolas would help the movie, but in fact they only detracted by going ahead & writing him as a bland character who is now, instead of being primarily an archer, a ninja swordsman of some sort. They also opt to attempt to squeeze in a love story instead of actual events that happened in the book, because dull romance sells. If you love the book as much as I do and have any sort of positive expectations for this film, you will be severely let down.",/review/rw2926277/?ref_=tt_urv
19,2 November 2014,SnoopyStyle,8," A good improvement over the first
","Bilbo Baggins (Martin Freeman) and the dwarfs led by Thorin Oakenshield are on a quest to recover the Arkenstone from the dragon Smaug (Benedict Cumberbatch) and unite the dwarf armies. The group travels through Mirkwood where they encounter the wood elves. Tauriel (Evangeline Lilly) and Legolas (Orlando Bloom) are elves who end up following the group. Meanwhile, Gandalf (Ian McKellen) goes off to investigate the true enemy behind the looming threat.",/review/rw3116320/?ref_=tt_urv
20,23 December 2013,eichler2,1," Remarkably, no one in this movie actually jumps a shark
","After watching the first Hobbit movie, I didn't want to think that Peter Jackson had jumped the shark, but he was certainly gunning the engine and racing towards that ramp next to the shark tank at full speed. With ""Desolation of Smaug"", he's over the tank and has crash landed hard on the other side.",/review/rw2927362/?ref_=tt_urv
21,16 December 2013,ayoreinf,8," A very good movie, slightly reminiscent of the Hobbit
","Peter Jackson's ego that was held at bay all through the previous installment breaks free in this one. The lighthearted atmosphere from the book, that shone so brightly over the 1st part of the his version of the Hobbit, is no longer here, the strange story lines that were added to tie every thing together so no loose end is left and everyone watching the film knows that Peter Jackson did tell us all there was to know. An exact opposite of Tolkien's original who kept always saying (or implying) that middle earth has much more to it than he could ever cover with his stories. It's a difference in egos that doesn't always work for Jackson. Even though he did create a magnificent fantasy epic. Much darker than the first part, much more action packed very high quality of acting performances by all involved. The sins against the original book aren't as grave as those he committed with his LoTR trilogy, mainly because the Hobbit as I already said is a simpler story that doesn't allow for miss representations of the author's intentions. Jackson simply had to invent all these from scratch.",/review/rw2923115/?ref_=tt_urv
22,21 December 2013,alvsborg,1," A serious disappointment
","First, I want to say that I loved the LOTR trilogy. The spirit of the movie is close to the spirit of the books, even though the action scenes are more dominant in the films.",/review/rw2926151/?ref_=tt_urv
23,16 December 2013,Barky44,1," Jackson's a kid in a candy store -- and we get the diabetes
","Peter Jackson's 3-episode interpretation of The Hobbit is turning into a sticky, gooey mess. What a horrid series of films.",/review/rw2922971/?ref_=tt_urv
24,19 December 2013,liderc,1," Plan 9 from Outer Space?
","To start with, I think ""Plan 9 from Outer Space"" is a highly underrated movie. But watching this movie I really couldn't help thinking of watching the worst movie of all time.",/review/rw2925239/?ref_=tt_urv
25,5 January 2014,ericm4,1," Sad
","Tolkien's works mean a great deal to me. I spent my childhood reading and rereading The Hobbit, the Lord of the Rings, and whatever else I could get my hands on published posthumously. The Hobbit is a gentle story. Bilbo, with some help from Gandalf and the Dwarfs, is able to accomplish amazing things, despite his small size, because of his luck, wits, and strength of character. The other characteristic of the book is the vastness, diversity, and beauty of the world, filling one with curiosity for what is just around the corner, but also taking just enough time to linger a while in every place.",/review/rw2936147/?ref_=tt_urv
26,21 December 2020,auuwws,8," The Hobbit: The Desolation of Smaug
","A great movie, especially in the second half of the events with the appearance of Smaug, who was one of the greatest personalities of Middle Earth. He was a very terrible character, and the end of the mouth is better in the end. You are very enthusiastic about the second part. There are some flaws in the film, the most prominent of which is feeling bored in some scenes, especially in the second half before the appearance Smaug and the beginning of the third part disturbed the rating of the film",/review/rw6387196/?ref_=tt_urv
27,12 May 2014,technical0,1," Truly Dreadful
","I am a big fan of LOTR and whilst I thought AUJ was poor, I was willing to let that one go as a blip. With that in mind I had high hopes for TDOS which appeared from the trailer to be darker and grittier that the first instalment.",/review/rw3014767/?ref_=tt_urv
28,11 December 2013,Hausmannsgate,5," The worst installment in the series thus far
","About three minutes in to The Hobbit: the Desolation of Smaug we find ourselves back in the company of our merry dwarfs, a wizard and a hobbit as they yet again find themselves fleeing from Azog the incompetent orc, who is attempting to kill them. The scene is fast, action packed and not particularly exciting. When the scene is finally at an end we are served with some forgettable dialog where the company discusses the danger they are in, accompanied by some dramatic background music. It's a sign of things to come. This is basically how you will spend the next 150 minutes or so: long, drawn out action scene, short futile discussion with dramatic background score, new drawn out action scene. Throughout the movie I found myself desperately searching for moments of silence. Scenes that would allow the audience a break from this video game like narrative, but it was almost never to be found. ",/review/rw2920250/?ref_=tt_urv
29,4 November 2022,kevin_robbins,10," This is a fantasy genre masterpiece that is an absolute must see.
","The Hobbit: The Desolation of Smaug (2013) is a movie in my DVD collection that my daughter and I recently watched on HBOMAX. The storyline follows the continued journey of our dwarf friends, an unlikely hobbit and Gandalf the wizard as they head to the mountain of the dwarf's former home. They will try to find the mountain pass, door and enter while knowing what's waiting for them inside is of course...a dragon. On their way they will be attacked by the creatures of Middle Earth and may have to rely on some unlikely friends on their journey.",/review/rw8654501/?ref_=tt_urv
30,21 December 2013,barkdoll,4," I knew the Hobbit, the Hobbit was a friend of mine. You, sir, are no Hobbit!
",I grew up reading and rereading and loving the Hobbit and the Lord of the Rings. I enjoyed Jackson's Trilogy but I think the Hobbit has suffered greatly in the translation from book to screen.,/review/rw2926253/?ref_=tt_urv
31,15 December 2013,tomimt,8," A clear step up from the first Hobbit.
","Let's get the best news out of the way: As a movie Desolation of Smaug is much better movie than the Unexpected Jourrney was. It moves well, pacing is great, acting is mostly great, special effects, especially Smaug, look mostly stunning and the music and the set are great as ever.",/review/rw2922536/?ref_=tt_urv
32,9 December 2013,RealDuality,8," A Fun Film, Particularly in 3D
","The second Hobbit film connects you better to the characters than the first in an entertaining ride with more danger, excitement, and humor. The action is well done, and the 3D adds to it, especially in the ""whitewater rafting"" scene. That part and the whole movie has good editing. In this one, two of the non-King dwarfs' presence is stronger (Balin and Kili). The she-elf warrior Tauriel and what comes with her works, adding some heart to the film. ",/review/rw2919629/?ref_=tt_urv
33,30 December 2013,harryplinkett14,1," Sick of Hollywood
",I am sick of Hollywood and I hope that pit of low culture and insult to humanity sinks in an earthquake so the world can breathe again.,/review/rw2931418/?ref_=tt_urv
34,22 December 2013,info-876-910949,2," The desolation of the Hobbit
",After a disappointing AUJ I really wanted to like this film. Unfortunately I've now lost complete faith in PJ's magic. ,/review/rw2926442/?ref_=tt_urv
35,14 December 2013,freemantle_uk,8," The return of the darkness
","The first entry of The Hobbit trilogy was met with a mixed reaction by some, being too light, too comic and too long. The second film, The Hobbit: The Desolation of Smaug is the shortest movie in the series, strives for a much darker tone and begins to weave many of the trilogies plot lines together.",/review/rw2921944/?ref_=tt_urv
36,26 December 2013,rdawson689,1," The Desolation of Culture
","I watched this film for entertainment. I had no expectations. I don't mind if a director deviates from their source material, provided that the film works. However, I felt, as I watched, as if someone was patting my back, and picking my pockets.",/review/rw2928504/?ref_=tt_urv
37,30 December 2013,geolot1256,1," This is NOT Tolkien's ""The Hobbit""
","This movie MIGHT make a decent typical action CGI cartoon-like modern flick (by today's low standards), but it was supposed to be so much more. I think I might have somewhat liked- or at least tolerated- it if it was a story cooked up by Peter Jackson without claiming to be based on the great historical tale of Tolkien's ""The Hobbit"". But, it claims to be ""The Hobbit"", and not ""Peter Jackson's Wacky Tales from Middle Earth"" so I looked at it against the true Tolkien story. From that viewpoint, this movies fails so bad that it is hard to write a review at all. And it failed even worse than ""The Hobbit Part 1"". ",/review/rw2931656/?ref_=tt_urv
38,26 January 2014,GroggyLane,6," Very Disappointing
","I had high hopes for this one. The first one was fair. There were problems, but all in all a good effort. This was the place where they would either bring it back or go completely in the wrong direction. Unfortunately, they went completely in the wrong direction. The Hobbit story is a good story. I read it when I was young and I know many others who did or at least tried as well. They only criticism I'd ever heard was that Tolkien could be a little dry. But it was a good story and there was no need to change it so drastically. I understand that they were trying to develop subplots in order to extend the story and stretch it into 3 movies, but please. I wonder if the people responsible for writing the screenplay ever actually read the book or just the Cliffs Notes version. If they had actually read the book, they would have seen that there was plenty of story there for 3 movies without ruining the story. But they didn't. So yes, they ruined the story. I don't post a lot of reviews, but in this case I couldn't resist. I guess we'll have to wait for someone else to come along perhaps 30 or 40 years from now to do it right. Until then we can watch the animated version and pretend this movie doesn't exist.",/review/rw2949576/?ref_=tt_urv
39,25 September 2014,oceanic_osprey,5," The desolation of a franchise
","Greetings all, ",/review/rw3092584/?ref_=tt_urv
40,10 November 2014,maxastree,5," ""big"" CGI movie with technical issues, lack of central character
","Peter Jackson, now referred to as ""Sir Peter Jackson"" initially didn't want to do the Hobbit story idea, but later proposed ""the Hobbit"" as a three picture story arc. Incidentally, at the first film opening he stated that he hadn't actually seen a finished edit of the picture and as people found out in following months, the movie was a massive disappointment compared to the New Line franchise he directed a decade earlier.",/review/rw3121616/?ref_=tt_urv
41,13 December 2013,MrBlackAdder,2," Tolkien is turning in his grave
","Admittedly, I am biased from having read the wonderful book, but it looks like Peter Jackson has been writing his own story. He keeps making up pointless crap as an excuse to add more CGI and more fighting scenes. If you are looking for mindless fighting, zero dialogue, an overuse of CGI that would leave James Cameron shaking his head in disbelief, then sure, this movie is probably for you! However, if you are looking for the same emotion and magic that the book brings out in you, prepare to be disappointed, over and over again.",/review/rw2921419/?ref_=tt_urv
42,18 August 2014,thomasshahbaz,1," Everything wrong with film in one endless CGI nightmare.
","I would never normally watch a film of this genre, let alone review it, but I had a soft spot for the LOTR films (and the book of the Hobbit... never liked the LOTR books), and enjoyed the first Hobbit film. Well! This film is a perfect manifestation of why American (and I mean that in terms of the capitalism-inspired film factory rather than the nationality) cinema is risible and pathetic. Here's a list of why: 1) Awful CGI throughout. Not a single shot doesn't look like some sort of teenage boy's x-box wet dream. 2) Terrible, boring dialogue. I neither understood, nor cared about, what the hell anyone was talking about or the apparent ""plot"". 3) The film consists of: dwarfs run to a huge set piece and are besieged by CGI baddies, none of which are remotely original; dwarfs run to another massive set piece (all of which look like some sort of fantasy mini-golf world or look like they've been stolen from earlier films such as Pan's Labyrinth). 4) Pisspoor acting all round. Even Sir Ian is over-acting, probably trying to lend some sort of gravitas to this cash cow. 5) Crap music: couldn't be arsed to come up with anything new? 6) Whatever this new HFR thing is meant to be, it looks AWFUL. The heightened colours only serve to make everything look like plastic. This is expounded by the constant use throughout the film of the swirly filter akin to something from Photoshop. Zzzzzzz.",/review/rw3071353/?ref_=tt_urv
43,6 January 2014,sapphireblue_13,1," Miraculously unkillable elves fight endlessly with badly CGI-d orcs
",A large proportion of the film is over-taken with elf-orc fight scenes: two elves that aren't even in the book manage to heroically slaughter hundreds of orcs in scenes that aren't in the book.,/review/rw2936571/?ref_=tt_urv
44,5 January 2022,teun-bijvoet,5," Nothing to do with Tolkien
","Amusing. But apart from the names and a slight similarity with the book these films have almost nothing to do with Tolkien and his philosophy. The gall of Peter Jackson is impressive. His bank account too, I'll wager.",/review/rw7724734/?ref_=tt_urv
45,15 December 2013,brillmongo,1," A cartoonish, overwrought mess of a film
","Before getting into the meat and bones of what I have to say about The Hobbit part 2 I'd like to point out that I'd be giving the film a 3/10 and be happy to leave it at that if it weren't for the extremely inappropriate use of 3D. It added no depth to any scene that could not have been accomplished with proper lighting and cinematography, it only served to distract and obfuscate as soon as anything moved across the screen. This pointless gimmick only ruins the experience.",/review/rw2922676/?ref_=tt_urv
46,9 May 2014,durf,2," 8 stars? You MUST be joking.
","I really enjoyed ""The Trilogy of the Ring"" and I liked reading ""The Hobbit"", so I was very disappointed when I saw ""The Hobbit: The Desolation of Smaug (2013).",/review/rw3012889/?ref_=tt_urv
47,14 December 2013,interestingfunstuff,1," Milking Tolkien For All He's Worth! See What Happens When Greedy People & Corporations Sink Their Teeth Into A Great Story!
","Sorry! But I've lost my patience! Watching The Hobbit was quite demoralizing! Unfortunately, The Hobbit has been turned into a commodity like toothpaste and underarm deodorant! There is ZERO justification for turning the Hobbit into a trilogy, if you are going to drag out the story and do such a poor job. The Tolkien family - who I assume controls the rights to J.R.R. Tolkien's works - should be ashamed of themselves.They could have insisted in putting the story first instead of letting director Jackson create such a vapid and mediocre second Hobbit film. It's really quite sad! How can a director who made 3 masterpieces out of Lord of the Rings stoop so low and turn The Hobbit into something so trite and empty that, at times, it's like watching a Saturday morning breakfast cereal commercial on T.V.? ",/review/rw2922136/?ref_=tt_urv
48,12 December 2013,TBJCSKCNRRQTreviews,9," That fixed it up good
","The fellowship continue to flee from Orcs, but have to venture alone into Mirkwood(aka, the LSD forest - great sequence, if one of the only two that the increased pace renders rushed through). Gandalf(McKellan, wise and somewhat on his own) has to investigate the land's growing evil. When the dwarfs are discovered by the area's Elven, some secretly disregard the king Thranduil's(Pace, carrying his force with tremendous dignity) orders to stay behind and not run risks. Captain of the guard Tauriel(Lilly, gorgeous and taking matters into her own hands), perhaps because of her growing feelings for Fili(O'Gorman, sympathetic, and still attracted to these tall, gracious beings). Speaking of romance, Legolas(Bloom, still spot-on as the determined prince) goes with her as he is in love with her - however, not to his knowledge, his father refuses him marrying outside of hierarchy.",/review/rw2920604/?ref_=tt_urv
49,16 December 2013,patrick-wittman,1," If you are a fan of Tolkien you will be disappointed
","This movie is so far from the story found in the book that Peter Jackson wouldn't have needed to get the rights from the Tolkien estate. I disagree with many of the naysayers who think this shouldn't have been turned into a three part series. There is plenty of story, action, and character development in the book to make three reasonable length films. The issue with how Jackson has handled this ""adaptation"" is that they have truncated most of the important elements to the original story simply so they could make up drawn out action scenes for the sake of action.",/review/rw2922968/?ref_=tt_urv
50,5 April 2014,cosmo_tiger,6," I'm sure fans of this series will really enjoy this but I had a hard time getting into it. I'm not a Tolkein fan though
","""You've changed Bilbo Baggins. You're not the same hobbit as the one who left the Shire."" After making it through the Misty Mountains, Bilbo (Freeman) and company must now make it through the dangerous Mirkwood Forest, this time without the help of Gandalf (Mckellen). When they arrive at the Laketown settlement Bilbo is told how to fulfill his dwarven contract. He must retrieve an artifact guarded by the deadly dragon Smaug. I will begin by saying that I was not a fan of the original Lord Of The Rings movies but did think the first Hobbit movie was good. I have just never really been of fan of the books or the movies so that will weigh into my judgment. That said I thought the last half hour of this one was exciting but up until then I found it much harder to get into then I did with the first Hobbit. I'm not sure why but historically the 2nd movie in a trilogy is usually the weakest one (Empire Strikes Back is the exception). I'm sure fans of this series will really enjoy this but I had a hard time getting into it. I am looking forward to the third one though due to the way this one ended and that I thought the Return Of The King was the best in the original trilogy. Overall, fans of the series will like this way more then I did, at least I think they will. I give this a B.",/review/rw2992784/?ref_=tt_urv
51,12 December 2013,Gordon-11,," can't wait for the next film!
","I really enjoyed the first Hobbit film, and I was not disappointed by the second. This Hobbit film is darker than the first one, with the darker story, visit fights and even the desolate grayscale color scheme. The story drags on a little in the beginning, and I wondered where the magnificent scenes are. When the gang finally arrive at the mountain, I was completely blown away by the amazing visuals of the Dragon and its flames. The ending finale is a series of wows, as the flames, and the color change of the Dragon is very impressive. The ending elicited another wow from me, as it is so abrupt. I really thought and wish there was more after the ending. Do I really have to wait a year or two to find out what happens after?",/review/rw2920712/?ref_=tt_urv
52,24 February 2021,ecarlson-593-120461,3," Insult to Tolkien's book
","The first movie in the trilogy deviated from the book, but at least felt based on it. This movie tossed the central chapters of the book into the trash in order to create more action and conflict, and have more elves (and orcs, who aren't even mentioned in the relevant chapters).",/review/rw6632555/?ref_=tt_urv
53,13 December 2013,KbUCSyqmGk,2," The Hobbit: The Desolation of Literature and Film-Making
","The Hobbit: The Desolation of Smaug is more of a bad Steven Seagal clone than an adaptation of well-read literature. The first film in the new trilogy, An Unexpected Journey, was very good, with one problem I'll mention later. If the worst decision Director Peter Jackson made was to include Orlando Bloom and Evangeline Lilly, which seems to be the case for the professional praise-givers, this film would be fantastic. However, it just so happens that there's this little thing Jackson and his fellow writers forgot to do: make sure the movie resembles the book.",/review/rw2921579/?ref_=tt_urv
54,22 December 2013,stimpy_tr,5," Hobbit or Smurf?
","I think this is the worst movie of LOTR+Hobbit series. I found it very annoying and boring. The talents and the luck of hobbits are greatly exaggerated as if in a smurf or Tom&Jerry cartoon. Well, at the beginning of the movie, there was no flashback of the previous episode so I began to think that this was an independent adventure. As one year passed over the previous Hobbit movie and unless you are a keen JRR fan, there is no way to remember where the last episode ended. There are many ridiculous things in the plot. Why did Gandalf disappear when he was needed most at the entrance of that scary forest? Why did he met with the other nutty sorcerer inside the cave of a mountain? And why did Gandalf told him not to follow him after a short while? How did all those hobbits survived the giant spiders without a scratch? It was an insult to Frodo's legendary fight against the spider in LOTR. What was the fight against that dragon? Come ooooon!!! It was 100 times larger than Balrog and those super witty hobbits succeed to dip it inside a huge 5000 Celsius gold bath again without getting a scratch. And this was an insult to Gandalf's legendary fight against Balrog. During all this time, the scenes were interrupted, the fight against the dragon was interrupted at least 10 times because of the stupid chase in the lake city. I don't even want to mention the fight between the orcs and hobbits along the river and the one between the elf and big orc chief in the lake city in which the orc chief should have cracked all his bones. They all deteriorated the charm of the LOTR trilogy. The director should very well read these comments and pull himself together. He may be a great director but he should remember that he is not making independent movies. He is making episodes that are connected to each other and he should not be fooled by the number of spectators.",/review/rw2926449/?ref_=tt_urv
55,1 November 2020,Xstal,4," A Desolate, Drawn Out & Irreverent Smaugåsbored Yawn...
","An unrecognisable depiction of a classic tale sees a Gobbit named Dilldo T Baggins appear in a white supremacist film about how better white people are, regardless of how they present.",/review/rw6226308/?ref_=tt_urv
