,Review_Date,Author,Rating,Review_Title,Review,Review_Url
15,5 March 2006,calcat91355,9," Magnificent epic
","The Fellowship of the Ring was a monumentally entertaining film, the Return of the King was an amazing wrap-up to the epic of our times, but the most dramatic moment for me came at the end of the Two Towers. After 3 hours of sweeping vistas, excellent Shakespearean acting, and otherworldly sights and sounds, we are treated to a scene that still sends chills down my back and rouses me like nothing since the final scene in Rocky. A lone rider (we all know who), set against the top of a hill, massing legions of horsemen behind him. He appears just as the heroes are losing all hope. Once he begins his descent down the hill with his army behind him, the camera begins a slow pan over the top and down with them, showing the size and scale of their forces. The evil army below looks up with surprise, a bright light fills the screen, the camera focuses on the lead rider (again, we all know who) who lets out a wrenching battle cry, the music swells to unbelievable heights, and I am swept away like I've never been before.",/review/rw1306916/?ref_=tt_urv
16,18 December 2002,bopdog,10," Jackson remains a genius, and this series remains a masterpiece--Faithful enough to Tolkein, and a fantastic movie!
","I've read ---with care and delight--- the books four times in the last 34 years, including the recent reversion to Tolkein's ""original"" manuscript, edited by his son. I'm a fan. There, I said it, and I'm glad, I tell you!",/review/rw0584660/?ref_=tt_urv
17,19 August 2016,Leofwine_draca,10," Fantasy greatness with one of the best sieges put on film
","Well, I'll be darned if this isn't one of the best epic movies I've ever seen in my life. And am ever likely TO see in my life. Following in the footsteps of THE FELLOWSHIP OF THE RING, Peter Jackson's second instalment of the trilogy ups the ante tenfold, offering one amazing movie packed with heart, action, romance, dazzling effects, and brilliant characters. Thankfully free of the time-consuming introduction needed to begin the first part of Tolkien's trilogy, Jackson now has time to focus on developing characters, perilous quests, and, of course, out-and-out action. I'm an action lover at heart so I was in seventh heaven watching this movie. Everything you could want from the second book is here, up on screen and even more amazing than Tolkien could render. Plus, Jackson has done his magic and inserted a few memorable scenes of his own so there are plenty of surprises even for those who know whats coming.",/review/rw3528190/?ref_=tt_urv
18,18 December 2002,docmonster,," Hail The Heroes!
","Every great adventure story worth telling has a solid hero - someone who puts others before themselves and uses their talents to do their best at keeping the forces of evil at bay even if it means the loss of life and limb. At its core, this movie has eight such heroes and each one lives up to the call. From Pippin and Merry, the lost hobbits who aid the Ents in battle, to Gandalf, Aragorn, Gimli and Legolas who held back the hordes at Helms Deep to Frodo and Samwise who continue to make their dangerous and arduous trek to Mount Doom. All of these characters are heroes and they're played with love, respect and meaning.",/review/rw0584649/?ref_=tt_urv
19,13 June 2006,MinorityReporter,10," The Two Towers! What Is It? The Answer Is: My Precious!
","The second part of The Lord of the Rings saga maintains the style, momentum and integrity that made the first film as brilliant as it is and thus what Peter Jackson gives us is one of the best sequels ever and certainly the best film of 2002. I prefer the first film for being closer to the book but I completely understand the changes made from book to film and I see why they are necessary to keep the film's narrative flowing instead of dropping dead. The film is not without a few weaknesses mainly because of it being a middle part linking The Fellowship of the Ring and The Return of the King and therefore not having an obvious beginning or an end. This doesn't stop the film from being an experience that people shouldn't be cheated out of.",/review/rw1392717/?ref_=tt_urv
20,5 August 2004,Barky44,9," Tough to put on film but came out very well
","Long before it came out, I knew The Two Towers would be the toughest of the three Lord of the Rings books to put on film. Not only is it the middle child, but the very structure of the book makes it hard to craft a linear story with all the plot lines in tact and interesting.",/review/rw0586763/?ref_=tt_urv
21,7 July 2007,FilmCreature,10," FilmCreature Reviews 'The Lord of the Rings: The Two Towers'
","You'd think you can't improve on a 10/10 movie, but this one does, with great action and characters. There isn't much else to say about the special effects that I didn't already in my first review, they're still fantastic. Peter Jackson doesn't treat this like a sequel, it's just the continuing story of heroes battling the forces of evil.",/review/rw1688453/?ref_=tt_urv
22,10 February 2004,jasonmg99,10," If there was a spotlight for all time movie reviews it would be this trilogy-to-be-one film
",I have to say this film starting with the fellowship was incredibly well made. I know Titanic received 11 awards but I think this whole trilogy should receive 15. This intro to the trilogy was extremely in depth and even had the best prologue ever. I enjoy being introduced to the characters and thier origins and learning about the history of the one ring and how it does evil upon middle earth even after Sauron's death. Be patient with the action as is picks up as the trilogy's story unfolds. It all depends on what you see movies for. But this whole trilogy has quite a bit of everything. That alone surpasses all movies.,/review/rw0586709/?ref_=tt_urv
23,26 August 2008,fearfulofspiders,10," The Sequel That Dwarfs Its Predecessor...
","The Lord of the Rings - The Fellowship of the Ring was a fantastic start to Tolkien's epic tale. The only true weakness of The Two Towers -- if you can call it a flaw -- is that the film is the middle-child, in that it has no beginning and no end. Though it starts out where the first ended, The Two Towers begins with a recap of Gandalf's battle with the Balrog as we continue to see their fight as they plummet thousands (if not miles) of feet through gaping chasms in the Mines of Moria.",/review/rw1936196/?ref_=tt_urv
24,12 December 2005,MaxBorg89,9," The battle for Middle Earth is about to begin...
","Peter Jackson himself has admitted The Two Towers was the hardest part of the trilogy to achieve, at least in terms of narrative structure since, unlike The Fellowship of the Ring, it has no proper beginning and no emotionally packed climax (Boromir's death in Fellowship was one of that film's most moving moments). It picks up exactly from where its predecessor ended: the Fellowship is split in three separate groups, all with their own problems to take care of:",/review/rw1236634/?ref_=tt_urv
25,6 March 2004,John_Mclaren,10," The Greatest of the Three Rings
","Yes, it's true. Return of the King may have won more of the Oscars as the culmination of Peter Jackson's magnificent cinematic achievement, but history will in fact adjudge ""The Two Towers"" as the greatest of the three Rings. If Fellowship was a road movie and ROTK was a friendship film, then Two Towers is an unadulterated war movie of heroic proportions. Peter Jackson said he based it on ""Zulu""- and we can see why. It has a dramatic intensity and flow which none of the other films quite share. Good against evil are so sharply contrasted that you could cut your fingers on them. TTT also has the best score Howard Shore has produced. And it has the best dialogue.",/review/rw0586723/?ref_=tt_urv
26,23 December 2002,dromasca,8," All Times Oscar for Effects!
","Reading the comments of my fellow viewers I remark that having seen the film in the first days after the release I shared the experience with the hard core fans of the series. Not being one of them (until now at least), I can just comment of the quality of the film making. In my opinion, it is an extremely well directed film, superb camera work, and greater effects I have ever seen. If anybody doubts that computer effects became an art of its own, her/his doubts will be dissipated by this film. The complexity and perfection of some scenes looks like a big work of art, and the comparison coming to my mind is to Brueghel's or Bosch's paintings.",/review/rw0585157/?ref_=tt_urv
27,19 December 2002,jedsalazar,10," Beautiful Perfection
","The Two Towers can only be explained in one word, beautiful.  This film left me breathless.  I was hoping for a film that could stand in the same depths of the Fellowship of the Ring, and I must say that it has surpassed the film completely.  I will have a hard time watching the Fellowship and seeing the ending, knowing there is so much more waiting.",/review/rw0584949/?ref_=tt_urv
28,16 July 2009,Tweekums,10," Exciting fantasy sequel
","This film starts off where ""The Fellowship of the Ring"" leaves off; Frodo and Sam are on their own and heading to Mordor with the sinister Sméagol who has promised to guide them through the mountains, Merry and Pippin are in the hands of Saruman's Orcs as they return to Isengard and Aragorn, Legolas and Gimli are in pursuit until they are diverted into helping King Theoden of Rohan.",/review/rw2096911/?ref_=tt_urv
29,10 October 2003,sundog1,," Convincing?
",There seems to be a lot of convincing going on in The Two Towers...,/review/rw0586554/?ref_=tt_urv
30,18 July 2018,caseyt-48511,9," Possibly the best Middle Chapter Ever
","Along with The Godfather Part 2 and The Empire Strikes Back, The Two Towers is the perfect middle chapter. While not a perfect film, as a movie with no concrete beginning or ending, it tells a masterful story and keeps the audience wanting more. ",/review/rw4242724/?ref_=tt_urv
31,17 September 2004,otisfirefly2001,," A very good, great, fantastic, awesome film!
","What a great movie. Through the first movie, we already had the whole story set-up, so in The Two Towers in really pick's up.",/review/rw0586774/?ref_=tt_urv
32,1 September 2003,CharlestonNole,9," A Shout Out to WETA!!! Truly Awesome!
","First off, The Two Towers is an amazing achievement.  As with the Fellowship of the Ring, the Two Towers is one of the best films ever.  However, the only problem I find with this film is that it is too short.  Yea, you heard me right! The new characters needed to be fleshed out a little more. The Fellowship of the Ring IMO is superior because of the interaction between the core players.  We were there when they made their journey, we were not hopping back and forth between their individual adventures.  Yes I know that is the way the book is written, but I just prefer the Fellowship's  more intimate look at the characters.  This withstanding the Two Towers is an amazing achievement.  WETA Digital truly deserves all of the kudos that have been bestowed upon them.  They have supplanted Industrial Light and Magic as the preeminent digital effects company.",/review/rw0586501/?ref_=tt_urv
33,27 April 2004,OriginalMovieBuff21,10," The Best of 2002!!!! Another masterpiece to the Lord of the Rings trilogy!!!
","The Two Towers is another masterpiece of returning after Fellowship of the Ring. This had excellent and brilliant action. Like the Helm's Deep battle which made the 100 best battles of all-time. There wasn't much of a story but who cares, it's Lord of the Rings!!! I loved the sword-fighting and the orcs too. This movie gave me chills down my back from the fighting and the unforgettable lines. Gollum was so cool and funny. Andy Serkis did so well in doing Gollum's voice and the CGI was amazing! The landscape once again was superb. This is another one of my favorite movies. It's not better than the fellowship and Return of the King but was very close and is still a smoking brilliant film. Go LORD OF THE RINGS, BABY!!!!!!!!!",/review/rw0586738/?ref_=tt_urv
34,5 April 2014,Al_The_Strange,10," LOTR TTT Review
","In The Fellowship of the Ring, the film saga of the Lord of the Rings was kicked-off in an endearing and faithful way. It meticulously established the groundwork for a cast of iconic heroes, settings with palpable folklore, and a grand journey that would stagger the imagination. The adventure continues in The Two Towers, with all the same flair and attention to detail that was established before. Only now, it's a return to familiar territory, and the film uses every opportunity to expand the narrative and present an even stronger fantasy experience.",/review/rw2993017/?ref_=tt_urv
35,18 December 2002,joe_unander,10," If you're a fan, that's not about to change.
","Really, I should probably let this film soak in a bit; I am, after all, on something of a ""post-viewing"" high right now. However, at this moment, my feeling remains the same from the first installment - this is the movie experience I've been waiting my whole life for. In case you haven't gathered, this movie is visually stunning, literally breathtaking. I mean that, some of the scenes in this film simply stopped my lungs in their tracks, shocked at the pure, enveloping beauty of the shot. Peter Jackson has a profound grasp of visual manipulation like few directors have ever had.",/review/rw0584645/?ref_=tt_urv
36,13 February 2005,Person555,9," An excellent addition to the series
",Vote: 8.8 (rounded up to 9),/review/rw1019633/?ref_=tt_urv
37,15 December 2003,raymond_chandler,10," Extended Edition is definitive Tolkien
","I have loved Tolkien's masterpiece since I was 10 years old. I bought the calendars by Brothers Hildebrandt all through college, and I have eagerly awaited the movies since they were announced some four years ago. I just saw the Extended ""Two Towers"" last night at the Seattle Cinerama, and I was absolutely stunned by how improved it is over the earlier edit (which I saw three times in theatres). As good as ""Fellowship"" is, I feel that the restored ""Two Towers"" blows it away. ",/review/rw0586645/?ref_=tt_urv
38,8 December 2002,justinrsko,10," The final hour of The Two Towers is grand, terrifying, and epic on a biblical level.
","The opening scene of The Two Towers provides an outstanding, yet very brief, taste of action, cinematography, and special effects, only to be matched (and far surpassed) in the final hour of the film. The stunning events of the third hour of The Two Towers are undoubtedly the centerpiece of the film, and while the first two hours serve finely as story development, they primarily build anticipation for the final hour, which mostly depicts the battle of Helm's Deep. More than anything else, the first two hours merely tease and torment the patient audience. It's a shame that such a gap has to exist between the first minute and the final hour, but I take no reservations in saying that despite how you feel about the first two hours of the film, the final hour will make the wait entirely worth its while.",/review/rw0584582/?ref_=tt_urv
39,24 December 2004,FrankBooth_DeLarge,10," the middle of the trilogy
","In this trilogy there is a beginning that sets up the audience for the characters and the plot, then there is a sequel where the characters continue on from where the first leaves off, certain things happen throughout the second one that prepare everyone for the third, and in the third everything comes to an awesome and amazing ending.",/review/rw0985428/?ref_=tt_urv
40,8 November 2003,pied,10," I'm Glad That I'm Around For This One.....
","I don't know Peter Jackson, and I've never been to New Zealand, but after the experience of this film, I don't need to.",/review/rw0586578/?ref_=tt_urv
41,18 June 2019,hanifmuhammad92,10," The Definition of Epic!
",The Lord of the Rings: The Two Towers is a ripping roaring success. It's in the company of Great sequels that manage to match the original film in nearly every way. it doesn't quite have the narrative focus the Fellowship of the Ring has but it more than matches it in overall quality. The Film delves much deeper into the Lore of Middle Earth than the original film and adds a host of welcome additions to the awesome roster of characters. In short it's pretty much everything you can ever want and more.,/review/rw4942623/?ref_=tt_urv
42,9 February 2004,Hairy_Lime,8," The Weakest Link - a spoiler or two
","Really, The Two Towers is the weakest of the three novels, and it is only natural that the middle volume would be a bit of a let down.  Jackson does a nice job of trying to lift the story - the battle sequence is fantastic - but to my mind the 10 I might have given for this movie went over the cliff with Aragorn.  I have nothing against Jackson deviating from the books - I was not troubled by the changes in the Faramir character, for instance, and adding the Warg riders themselves was a nice touch.  But what was the purpose of sending Aragorn over the cliff?  Creating false tension that probably fooled less than 1% of the audience?  Screen time for Liv Tyler? All it did for me was make the movie feel false for about ten minutes.  This crucial mistake is compunded now that we have the Extended Edition and see some of the scenes that were left out of the theatrical release.  the movie would have been stronger without Aragorn's fall, and with, for instance, the scene between Boromir and Faramir, or the march of the trees to the Battle of Helms Deep.",/review/rw0586706/?ref_=tt_urv
43,18 December 2002,dcastor,9," Great One
",I considered The Fellowship of the Ring to be one of the greatest movies ever. This one is better!,/review/rw0584652/?ref_=tt_urv
44,24 June 2023,ma-cortes,9," A sensational and over-the-top second part in Jackson's trilogy based on the novels written by the classic writer J. R. R Tolkien .
","Extraordinary film with amazing visuals bringing Tolkien's imaginary world and mythology to life . Awesome , magnificent picture with gorgeous frames and groundbreaking special effects. Following the story with with Frodo (Elijah Wood) who inherited a mysterious ring from his uncle Bilbo (Ian Holm) , as he must leave his home in order to keep it from falling into hands of his evil creator . Along the way , a fellowship is formed : Gandalf (Ian McKellen) , Frodo (Elijah Wood), Pippin (Billy Boyd) , Sam (Sean Astin) , Merry (Dominic Monaghan) , Aragorn (Viggo Mortensen) , Boromir (Sean Bean) , Legolas (Orlando Jones) , and Gimli (John Rhys Davies) to protect the ringbearer and make sure its final destination : Mt. Doom , the only place where it can be destroyed . The valiant group cares the Ring to transport it to Mt. Doom across risked and extremely perilous paths pursued by astonishing dark forces . Meantime , Gondor is invaded by the Orcs of Mordor and Aragorn in love with Arwen (Liv Tyler) . Later on , they travel to the creepy caves inhabited by the Army of the Dead and a spectral being . All of them suffering a lot of dangers , while fighting Saruman's army of Orcs and Gollum/Smeagol (Andy Serkis). All of them following/abetting and continuing the risked travel towards Mount Doom to destroy the powerful ring . One powerful Ring and to save Middle-earth from the Dark Lord Sauron . Along the way , Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman (Christopher Lee) , and his hordes of Isengard. At the same time , Sauron prepares to launch an attack on Gondor. The War for the Ring begins here. Even the smallest person can change the course of the future ! . Middle Earth comes alive...! All we have to decide is what to do with the time that we are given !. Power can be held in the smallest of things... One ring to rule them all, One ring to find them, One ring to bring them all and in the darkness bind them ! Its power corrupts all who desire it. Only one has the will to resist it. A Fellowship of nine must destroy it !. A New Power Is Rising !. The Battle for Middle-earth Begins! All will be sacrificed... All will be lost... Unless all unite against evil !. A New Power Is Rising !. The Battle for Middle-earth Begins!.All will be sacrificed... All will be lost... Unless all unite against evil. The fellowship is broken. The power of darkness grows...The Journey Continues !.",/review/rw9142782/?ref_=tt_urv
45,30 November 2007,mstomaso,10," Part Two: An Examination of Trust, Intention, and Goodness
",The Two Towers is the second book in Tolkien's masterpiece trilogy of invented English mythology and the second film in Peter Jackson's film trilogy based on the original mid-20th century novels.,/review/rw1772673/?ref_=tt_urv
46,10 March 2017,zkonedog,10," The One That's Actually Better Than Its Source Material
","I have read the LOTR novel trilogy on a few different occasions. Each time, I struggle a bit to get through ""The Two Towers"". All the names, locations, and drawn-out battle sequences always leave me in a bit of a stupor. In this film adaptation, however, Peter Jackson--in following up ""Fellowship""--crafts an experience that is actually more enjoyable than Tolkien's original.",/review/rw3658613/?ref_=tt_urv
47,4 March 2003,Movie Nuttball,10," Just as great and epic as the FOTR!
",This may contain spoilers and the following is all of My opinions.,/review/rw0586270/?ref_=tt_urv
48,28 December 2004,croatiansensation29,9," Peter Jackson does it again, pure screen magic!
","Peter Jackson has done it again, with the second movie in the Lord of the Rings trilogy, ""The Two Towers"". An excellent film, but it is my least favourite in the trilogy.",/review/rw0986515/?ref_=tt_urv
49,11 March 2015,fernandoschiavi,9," A film that has a lot to tell and is a key part of the plot which will conclude in Return of the King
","A year after the release of The Fellowship of the Ring, all moviegoers were more than eager to continue the first masterpiece of the XXI century. The Two Towers comes with the huge responsibility of maintaining the fascination left by the first movie, introduce more characters and various others having to be even grander. And he does this goal perfectly. Battles unthinkable, many new important events happening, new characters emerge, and even better effects finalized and dramas more pronounced, are just some of what The Two Towers has to offer. In The Two Towers, the journey continues to seek the destruction of the One Ring. ",/review/rw3200249/?ref_=tt_urv
50,2 August 2006,ccthemovieman-1,9," A Second Look, With Subtitles In Parts, Made This Much Better
","I didn't really appreciate this second installment of the LOTR trilogy until I watched this for the second time. The key was how I looked at the key character of this film: ""Gollum"" (Andy Serkis.). Once I began to appreciate and marvel at this weasel-like character, my opinion of the film went from bad to good. That doesn't mean I like that slimy creature: I don't, but I am more fascinated by him rather than totally annoyed as I was with the first viewing. A big reason was that I put on the English subtitles, so I was able to understand everything he said. I recommend doing that you has a similar problem deciphering his dialog. Now I more fully understood what a tortured soul that pathetic creature was.",/review/rw1436780/?ref_=tt_urv
